run_id,normalization,algorithm,alpha,machine_type,db_level,seed,count_normal,count_anomaly,mean_normal,mean_anomaly,median_normal,median_anomaly,std_normal,std_anomaly,mean_error_delta,median_error_delta,cohen_d_error_separation,mean_error_ratio
p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s3,federated_train,fedavg,0.5,slider,-6dB,3,636,890,0.4285821596968849,0.7135034197167064,0.40926772356033325,0.6726933121681213,0.08353092914539366,0.21522474806125932,0.2849212600198215,0.2634255886077881,1.745339358679224,1.6647996272671086
p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s4,federated_train,fedavg,0.5,slider,-6dB,4,636,890,0.436303011651309,0.7188051433375712,0.41714850068092346,0.6864128410816193,0.08018149396819517,0.20631179661885699,0.28250213168626215,0.2692643404006958,1.804957252071967,1.6474906753841898
p1_norm_federated_train_fedavg_a0p5_valve_0dB_s0,federated_train,fedavg,0.5,valve,0dB,0,733,479,0.4143776841573468,0.4296878539570189,0.3962180912494659,0.4098628163337707,0.08434093716777204,0.07775094172901863,0.015310169799672091,0.01364472508430481,0.18875137292629773,1.0369473800955424
p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,federated_train,fedavg,0.5,valve,0dB,1,734,479,0.4163080385254255,0.4388958558533535,0.39774760603904724,0.4182864129543304,0.07266109085368398,0.07955656575458823,0.022587817327928028,0.020538806915283148,0.2964790973860002,1.0542574613930942
p1_norm_federated_train_fedavg_a0p5_valve_0dB_s2,federated_train,fedavg,0.5,valve,0dB,2,734,479,0.41234250179915727,0.42957171268901145,0.3915364295244217,0.4128668904304504,0.09151315312757494,0.07500104510506991,0.017229210889854185,0.021330460906028692,0.20592982596303286,1.0417837375838743
p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,federated_train,fedavg,0.5,valve,0dB,3,734,479,0.4092479626310619,0.4337940160690618,0.39549770951271057,0.4161383807659149,0.07651797045809322,0.08514945853156913,0.024546053437999926,0.020640671253204346,0.30322920977852597,1.0599784377182795
p1_norm_federated_train_fedavg_a0p5_valve_0dB_s4,federated_train,fedavg,0.5,valve,0dB,4,733,479,0.42219012312967164,0.43661748815428986,0.4059936702251434,0.4199782907962799,0.07294170023208384,0.07838076648178488,0.014427365024618222,0.01398462057113653,0.19056065795704116,1.034172673007291
p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,federated_train,fedavg,0.5,valve,6dB,0,733,479,0.383983932201729,0.4174254888781426,0.3663493692874908,0.4029377996921539,0.09033057826941622,0.07921488091496992,0.03344155667641363,0.036588430404663086,0.39363974783910693,1.0870910313477513
p1_norm_federated_train_fedavg_a0p5_valve_6dB_s1,federated_train,fedavg,0.5,valve,6dB,1,734,479,0.3762662843560003,0.4221395402213477,0.3659194558858871,0.4075210690498352,0.05889638881782715,0.07677287019881991,0.045873255865347407,0.041601613163948115,0.6704560897823691,1.121916998074547
p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,federated_train,fedavg,0.5,valve,6dB,2,734,479,0.3746603191386127,0.4166301371284716,0.3630991727113724,0.403325468301773,0.062335583713102015,0.08053619106062258,0.04196981798985888,0.04022629559040064,0.5828072593076572,1.1120209849987646
p1_norm_federated_train_fedavg_a0p5_valve_6dB_s3,federated_train,fedavg,0.5,valve,6dB,3,734,479,0.3726279832199419,0.4195994172315259,0.3611927330493927,0.4017376601696014,0.06490272994076055,0.11815426862763281,0.04697143401158399,0.040544927120208685,0.4927628367011175,1.1260544997337447
p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,federated_train,fedavg,0.5,valve,6dB,4,733,479,0.3786681244025289,0.4219461537602052,0.372729629278183,0.4074426293373108,0.056462059002245706,0.07716385572052456,0.04327802935767633,0.03471300005912781,0.6401128248481166,1.1142901305092985
p1_norm_federated_train_fedavg_a0p5_valve_m6dB_s0,federated_train,fedavg,0.5,valve,-6dB,0,733,479,0.4323154362617378,0.4301345985468345,0.4099110662937164,0.4130876660346985,0.0919553639690393,0.07861051438162966,-0.0021808377149032943,0.003176599740982111,-0.02549388485560702,0.9949554479623464
p1_norm_federated_train_fedavg_a0p5_valve_m6dB_s1,federated_train,fedavg,0.5,valve,-6dB,1,734,479,0.42303973509440307,0.4262124561939956,0.40612882375717163,0.4071462750434875,0.07741922612218498,0.08070669488593714,0.003172721099592546,0.0010174512863158625,0.04012037527347098,1.0074998181882004
p1_norm_federated_train_fedavg_a0p5_valve_m6dB_s2,federated_train,fedavg,0.5,valve,-6dB,2,734,479,0.42810487710650025,0.4278184794558364,0.405242919921875,0.4119170606136322,0.09403273805752381,0.07838531991984912,-0.0002863976506638499,0.006674140691757202,-0.0033085338555668585,0.9993310105397547
p1_norm_federated_train_fedavg_a0p5_valve_m6dB_s3,federated_train,fedavg,0.5,valve,-6dB,3,734,479,0.4232823752090132,0.42502868144397693,0.40106695890426636,0.4080353379249573,0.09091118681173495,0.07840692638397578,0.001746306234963746,0.006968379020690918,0.020571496827061848,1.0041256294550451
p1_norm_federated_train_fedavg_a0p5_valve_m6dB_s4,federated_train,fedavg,0.5,valve,-6dB,4,733,479,0.43903776523523735,0.43578399696031545,0.4214938282966614,0.4171222150325775,0.0805851234956144,0.08570055776310419,-0.003253768274921909,-0.004371613264083862,-0.03911617317765103,0.9925888647114934
p1_norm_federated_train_fedavg_a100_fan_0dB_s0,federated_train,fedavg,100.0,fan,0dB,0,811,1475,0.43476329113640416,0.520765793262902,0.4197726249694824,0.4945142865180969,0.05292293428955876,0.09941892306723958,0.08600250212649779,0.0747416615486145,1.079895040082185,1.197814543867539
p1_norm_federated_train_fedavg_a100_fan_0dB_s1,federated_train,fedavg,100.0,fan,0dB,1,811,1475,0.4401305719530244,0.5252173085131888,0.4215529859066009,0.4975104331970215,0.06461709587721491,0.10711690082103731,0.08508673656016441,0.07595744729042059,0.9618957940452195,1.1933215776913715
p1_norm_federated_train_fedavg_a100_fan_0dB_s2,federated_train,fedavg,100.0,fan,0dB,2,811,1475,0.4322553108711572,0.5099736755177126,0.4199763238430023,0.4810060560703277,0.04907146489085516,0.09651641058243454,0.07771836464655535,0.061029732227325384,1.01510595351511,1.1797973620958493
p1_norm_federated_train_fedavg_a100_fan_0dB_s3,federated_train,fedavg,100.0,fan,0dB,3,811,1475,0.43639952245681707,0.5020046042587798,0.4188577830791473,0.4783882200717926,0.059502067222732456,0.08963983144018056,0.06560508180196273,0.05953043699264532,0.8623370750340889,1.1503326159309777
p1_norm_federated_train_fedavg_a100_fan_0dB_s4,federated_train,fedavg,100.0,fan,0dB,4,810,1475,0.4412460015143877,0.5272084018739603,0.4257522821426391,0.4943091571331024,0.061150678586684694,0.11037056067835743,0.08596240035957264,0.06855687499046331,0.9634683626083542,1.1948174035901595
p1_norm_federated_train_fedavg_a100_fan_6dB_s0,federated_train,fedavg,100.0,fan,6dB,0,811,1475,0.373840032942345,0.5190353785530996,0.3666675984859466,0.4846163392066955,0.03979528881062876,0.13007917702489785,0.14519534561075453,0.1179487407207489,1.5094956410573304,1.3883889707262762
p1_norm_federated_train_fedavg_a100_fan_6dB_s1,federated_train,fedavg,100.0,fan,6dB,1,811,1475,0.37728498741965993,0.5283860375113406,0.3697628676891327,0.4883852899074554,0.03675185361405793,0.13439602168147988,0.15110105009168068,0.1186224222183227,1.533685359323021,1.4004957926502617
p1_norm_federated_train_fedavg_a100_fan_6dB_s2,federated_train,fedavg,100.0,fan,6dB,2,811,1475,0.3708959713155627,0.5052744874509715,0.3643224239349365,0.4670790731906891,0.03419278295486084,0.12241877715196756,0.1343785161354088,0.10275664925575256,1.4951494016052305,1.3623078343471084
p1_norm_federated_train_fedavg_a100_fan_6dB_s3,federated_train,fedavg,100.0,fan,6dB,3,811,1475,0.3708572743779781,0.5037341570854187,0.3644883334636688,0.466877281665802,0.03198306003971078,0.12482707911033009,0.13287688270744058,0.10238894820213318,1.4583061433710145,1.3582965520369228
p1_norm_federated_train_fedavg_a100_fan_6dB_s4,federated_train,fedavg,100.0,fan,6dB,4,810,1475,0.3762740675313973,0.5295292251999095,0.3693849444389343,0.4882384240627289,0.04366939363975094,0.1402348481103721,0.15325515766851222,0.11885347962379456,1.4756268569607676,1.4072966247022172
p1_norm_federated_train_fedavg_a100_fan_m6dB_s0,federated_train,fedavg,100.0,fan,-6dB,0,811,1475,0.4514351663180844,0.47824833490080754,0.4309638142585754,0.4534296989440918,0.06955087113724608,0.08105657556374257,0.026813168582723146,0.022465884685516413,0.3550324487388308,1.0593953918154226
p1_norm_federated_train_fedavg_a100_fan_m6dB_s1,federated_train,fedavg,100.0,fan,-6dB,1,811,1475,0.4529294845281782,0.4818402026669454,0.4317749142646789,0.4575727880001068,0.07512652720301687,0.0855513012101955,0.028910718138767166,0.025797873735427912,0.359104442709796,1.06383050590951
p1_norm_federated_train_fedavg_a100_fan_m6dB_s2,federated_train,fedavg,100.0,fan,-6dB,2,811,1475,0.44552264095234667,0.4688063887014227,0.4285508096218109,0.4479704797267914,0.060018059023057756,0.07327519475361972,0.023283747749076045,0.01941967010498047,0.3476460113066068,1.05226164869939
p1_norm_federated_train_fedavg_a100_fan_m6dB_s3,federated_train,fedavg,100.0,fan,-6dB,3,811,1475,0.4526414944711067,0.4669459816560907,0.429541677236557,0.4458049833774566,0.08234067561002971,0.0761541281624589,0.014304487184984005,0.016263306140899603,0.18036682883089575,1.0316022445129522
p1_norm_federated_train_fedavg_a100_fan_m6dB_s4,federated_train,fedavg,100.0,fan,-6dB,4,810,1475,0.4566882497366564,0.4835885826409873,0.4324606955051422,0.4586807191371918,0.08034981431885958,0.0868120661479406,0.026900332904330915,0.02622002363204956,0.3216074643489326,1.0589030545888638
p1_norm_federated_train_fedavg_a100_slider_0dB_s0,federated_train,fedavg,100.0,slider,0dB,0,638,890,0.4389499118522417,1.030735854352458,0.4273754209280014,0.9504199922084808,0.08365198567645414,0.4263351763712278,0.5917859425002163,0.5230445712804794,1.9263066344051416,2.3481855822753235
p1_norm_federated_train_fedavg_a100_slider_0dB_s1,federated_train,fedavg,100.0,slider,0dB,1,637,890,0.4485643169662829,1.056894273771329,0.4384457767009735,0.9941352009773254,0.0764765306363721,0.4104549900460427,0.608329956805046,0.5556894242763519,2.0605262566555846,2.3561710858306464
p1_norm_federated_train_fedavg_a100_slider_0dB_s2,federated_train,fedavg,100.0,slider,0dB,2,636,890,0.43010911500116566,0.9896044512478154,0.4160379022359848,0.9205153584480286,0.07560246045068737,0.31633173165539935,0.5594953362466497,0.5044774562120438,2.432801165900066,2.300821853647843
p1_norm_federated_train_fedavg_a100_slider_0dB_s3,federated_train,fedavg,100.0,slider,0dB,3,637,890,0.43718081548973753,1.0178843557499768,0.4205818176269531,0.9308540225028992,0.08004276889906652,0.35014980771431997,0.5807035402602393,0.510272204875946,2.2864139832476913,2.32829145215287
p1_norm_federated_train_fedavg_a100_slider_0dB_s4,federated_train,fedavg,100.0,slider,0dB,4,636,890,0.4525008810766088,1.0807446675019319,0.43648630380630493,0.9911151230335236,0.08722045754376215,0.46532979967066435,0.6282437864253231,0.5546288192272186,1.8766542267544957,2.3883813550386455
p1_norm_federated_train_fedavg_a100_slider_6dB_s0,federated_train,fedavg,100.0,slider,6dB,0,638,890,0.4129185648547445,1.3042968574199785,0.406421422958374,1.2965065240859985,0.06585533417913822,0.6227290512133278,0.891378292565234,0.8900851011276245,2.013088671485578,3.1587266072156406
p1_norm_federated_train_fedavg_a100_slider_6dB_s1,federated_train,fedavg,100.0,slider,6dB,1,637,890,0.4353230843551492,1.3296270726771837,0.4241466522216797,1.3099393248558044,0.08517137388687596,0.6146518735551572,0.8943039883220345,0.8857926726341248,2.0381727349080365,3.0543454286298206
p1_norm_federated_train_fedavg_a100_slider_6dB_s2,federated_train,fedavg,100.0,slider,6dB,2,636,890,0.3966260549594771,1.258947321270289,0.38722531497478485,1.203260898590088,0.07050707683438327,0.47499608035173024,0.862321266310812,0.816035583615303,2.5395775707753523,3.1741417527371327
p1_norm_federated_train_fedavg_a100_slider_6dB_s3,federated_train,fedavg,100.0,slider,6dB,3,637,890,0.39581147369634784,1.2651100145297105,0.383781760931015,1.1854589581489563,0.06712783916939345,0.4941492540914184,0.8692985408333627,0.8016771972179413,2.4652167422436047,3.196243915607805
p1_norm_federated_train_fedavg_a100_slider_6dB_s4,federated_train,fedavg,100.0,slider,6dB,4,636,890,0.440741702961097,1.3805858590294806,0.4322322905063629,1.3756155371665955,0.08259454921823882,0.7071530585708228,0.9398441560683837,0.9433832466602325,1.866874547742252,3.1324148583038465
p1_norm_federated_train_fedavg_a100_slider_m6dB_s0,federated_train,fedavg,100.0,slider,-6dB,0,638,890,0.44144165034764987,0.7254228465007933,0.4187882840633392,0.6771074533462524,0.10229071746908362,0.22368248596059753,0.2839811961531434,0.25831916928291326,1.6328142491109658,1.6433040378711405
p1_norm_federated_train_fedavg_a100_slider_m6dB_s1,federated_train,fedavg,100.0,slider,-6dB,1,637,890,0.4483017102234779,0.7392655282542947,0.4293929636478424,0.6976419687271118,0.09132990955360744,0.20956732799287747,0.2909638180308168,0.2682490050792694,1.7999932315405582,1.649035708308522
p1_norm_federated_train_fedavg_a100_slider_m6dB_s2,federated_train,fedavg,100.0,slider,-6dB,2,636,890,0.42656947611450396,0.7028406604957045,0.40736314654350275,0.6695007681846619,0.08155779247576717,0.1803238960082553,0.2762711843812005,0.2621376216411591,1.9741619502801442,1.6476581186672652
p1_norm_federated_train_fedavg_a100_slider_m6dB_s3,federated_train,fedavg,100.0,slider,-6dB,3,637,890,0.44474554412780415,0.7248717762111279,0.4223458468914032,0.6793161332607269,0.09769282090196046,0.2204156608869123,0.2801262320833237,0.25697028636932373,1.6431605770202493,1.6298573100550848
p1_norm_federated_train_fedavg_a100_slider_m6dB_s4,federated_train,fedavg,100.0,slider,-6dB,4,636,890,0.4580560438100647,0.7515973025828265,0.4335887283086777,0.7060377299785614,0.1167464381639896,0.22279643218579265,0.2935412587727618,0.27244900166988373,1.6504112003025124,1.6408413615310362
p1_norm_federated_train_fedavg_a100_valve_0dB_s0,federated_train,fedavg,100.0,valve,0dB,0,734,479,0.4282900402347788,0.44434723320236286,0.41267555952072144,0.4253821074962616,0.07569354838763409,0.08629224655029023,0.016057192967584066,0.012706547975540161,0.19783132275658458,1.037491399423582
p1_norm_federated_train_fedavg_a100_valve_0dB_s1,federated_train,fedavg,100.0,valve,0dB,1,733,479,0.43975582771704597,0.4512184324493488,0.4137258529663086,0.4294775128364563,0.11190603372719772,0.08775892246959431,0.011462604732302817,0.015751659870147705,0.11398782416352599,1.0260658392904307
p1_norm_federated_train_fedavg_a100_valve_0dB_s2,federated_train,fedavg,100.0,valve,0dB,2,734,479,0.40610145738891423,0.43137259927572436,0.3930095285177231,0.4139483571052551,0.07151167022300224,0.07610947314880087,0.025271141886810122,0.020938828587532043,0.3422124069511442,1.0622286412102395
p1_norm_federated_train_fedavg_a100_valve_0dB_s3,federated_train,fedavg,100.0,valve,0dB,3,733,479,0.42320991058466706,0.4391750794736229,0.4001780450344085,0.4200809597969055,0.09545343485344206,0.0828978033221651,0.015965168888955827,0.019902914762497004,0.17858865899621082,1.0377239957989166
p1_norm_federated_train_fedavg_a100_valve_0dB_s4,federated_train,fedavg,100.0,valve,0dB,4,733,479,0.43959635833601024,0.44946009262867415,0.4210037291049957,0.4319024085998535,0.10136216344375666,0.0856219103363498,0.009863734292663906,0.010898679494857788,0.1051316348182983,1.0224381619765932
p1_norm_federated_train_fedavg_a100_valve_6dB_s0,federated_train,fedavg,100.0,valve,6dB,0,734,479,0.3892041207253121,0.42672079198046864,0.3743686079978943,0.4109655022621155,0.07104029518911342,0.08461650518314247,0.037516671255156564,0.03659689426422119,0.4802203701849898,1.0963933043289504
p1_norm_federated_train_fedavg_a100_valve_6dB_s1,federated_train,fedavg,100.0,valve,6dB,1,733,479,0.3962837893510743,0.4401898933477342,0.3813144266605377,0.4225072860717773,0.09159834038204238,0.0925744891152149,0.043906103996659895,0.04119285941123957,0.47678571727337626,1.1107946001741766
p1_norm_federated_train_fedavg_a100_valve_6dB_s2,federated_train,fedavg,100.0,valve,6dB,2,734,479,0.377658913871248,0.41967001911991575,0.3643592596054077,0.4038958549499511,0.07228091824846604,0.09712323599883842,0.042011105248667746,0.0395365953445434,0.49073816373732654,1.1112408676337777
p1_norm_federated_train_fedavg_a100_valve_6dB_s3,federated_train,fedavg,100.0,valve,6dB,3,733,479,0.3786182797947164,0.4230966997295929,0.3655474483966827,0.407337874174118,0.06865093562668419,0.09523407537707033,0.0444784199348765,0.0417904257774353,0.5357974742496608,1.117475627323098
p1_norm_federated_train_fedavg_a100_valve_6dB_s4,federated_train,fedavg,100.0,valve,6dB,4,733,479,0.4059190205711297,0.44188004576587475,0.3935838043689728,0.424147367477417,0.08419646849909451,0.09189661021313535,0.03596102519474503,0.030563563108444214,0.40804208736257,1.088591623876476
p1_norm_federated_train_fedavg_a100_valve_m6dB_s0,federated_train,fedavg,100.0,valve,-6dB,0,734,479,0.44030646955447234,0.4389719731623544,0.4195602983236313,0.4196558594703674,0.0868961408082214,0.08610170246585802,-0.001334496392117912,9.556114673608951e-05,-0.01542773361837723,0.9969691646968798
p1_norm_federated_train_fedavg_a100_valve_m6dB_s1,federated_train,fedavg,100.0,valve,-6dB,1,733,479,0.44488407832050714,0.4450964615340024,0.4243067800998688,0.4230382144451141,0.08912047941133462,0.09532744197741463,0.00021238321349525968,-0.0012685656547546942,0.002301604263714162,1.0004773900075208
p1_norm_federated_train_fedavg_a100_valve_m6dB_s2,federated_train,fedavg,100.0,valve,-6dB,2,734,479,0.42879081844309047,0.42815697242919987,0.409447580575943,0.4112668037414551,0.08637538350398324,0.08185408846985105,-0.0006338460138906044,0.001819223165512085,-0.0075327731204266205,0.9985217826813735
p1_norm_federated_train_fedavg_a100_valve_m6dB_s3,federated_train,fedavg,100.0,valve,-6dB,3,733,479,0.4373323775899036,0.4359079201808802,0.415455162525177,0.4164498448371887,0.09200422177834801,0.08598435318478388,-0.0014244574090234163,0.0009946823120117188,-0.015997019876151475,0.9967428494161044
p1_norm_federated_train_fedavg_a100_valve_m6dB_s4,federated_train,fedavg,100.0,valve,-6dB,4,733,479,0.45237660033966315,0.447127488249279,0.4330863058567047,0.4273302555084228,0.10349426175664177,0.09358516537690424,-0.005249112090384145,-0.005756050348281916,-0.053201794967476575,0.9883965879613514
p1_norm_federated_train_personalized_a0p05_fan_0dB_s0,federated_train,personalized,0.05,fan,0dB,0,813,1475,0.4827354798897606,0.540908812102625,0.4616275727748871,0.5099347829818726,0.07813831980999912,0.12073824862522006,0.05817333221286436,0.048307210206985474,0.5720431580894823,1.1205076789179635
p1_norm_federated_train_personalized_a0p05_fan_0dB_s1,federated_train,personalized,0.05,fan,0dB,1,813,1475,0.46319160499549294,0.5376571587788856,0.4511612057685852,0.4980652034282684,0.06352569781936993,0.11579172407987089,0.0744655537833927,0.04690399765968317,0.7973644565561467,1.1607661990854028
p1_norm_federated_train_personalized_a0p05_fan_0dB_s2,federated_train,personalized,0.05,fan,0dB,2,813,1475,0.4916794518189823,0.5697069386506485,0.4672979414463043,0.5381991863250732,0.08722280960634306,0.1381844043023978,0.07802748683166616,0.07090124487876892,0.6752811663677091,1.158695846537823
p1_norm_federated_train_personalized_a0p05_fan_0dB_s3,federated_train,personalized,0.05,fan,0dB,3,812,1475,0.45698784456904884,0.5237910421217902,0.4444083124399185,0.4965759217739105,0.0610807538467102,0.10217515046815095,0.06680319755274133,0.052167609333992004,0.7936295399175014,1.1461815633537003
p1_norm_federated_train_personalized_a0p05_fan_0dB_s4,federated_train,personalized,0.05,fan,0dB,4,815,1475,0.46746827828372184,0.5455843957197868,0.456132709980011,0.516625165939331,0.06480466253431998,0.12470891272849542,0.07811611743606495,0.06049245595932007,0.7860507375662052,1.1671046380363241
p1_norm_federated_train_personalized_a0p05_fan_6dB_s0,federated_train,personalized,0.05,fan,6dB,0,813,1475,0.45642904400238987,0.5693406107870199,0.428880512714386,0.5218563079833984,0.08922919271192332,0.15941697159413898,0.11291156678463005,0.09297579526901245,0.8740550025336127,1.2473803283737546
p1_norm_federated_train_personalized_a0p05_fan_6dB_s1,federated_train,personalized,0.05,fan,6dB,1,813,1475,0.4191687226588729,0.5604670911118136,0.3985594511032104,0.4922636151313782,0.08080643597711525,0.16875379448761538,0.1412983684529407,0.09370416402816778,1.0680004902132103,1.3370918697288678
p1_norm_federated_train_personalized_a0p05_fan_6dB_s2,federated_train,personalized,0.05,fan,6dB,2,813,1475,0.4395407460639104,0.618052393945597,0.3976589441299438,0.575630247592926,0.08905231901086276,0.17611262382225049,0.17851164788168655,0.17797130346298223,1.2792348562442073,1.4061321947515883
p1_norm_federated_train_personalized_a0p05_fan_6dB_s3,federated_train,personalized,0.05,fan,6dB,3,812,1475,0.3955451663711975,0.5312329024985685,0.38553686439991,0.4939052760601043,0.05101598222847278,0.13838952154195136,0.13568773612737095,0.10836841166019434,1.3010174943283628,1.3430398034494888
p1_norm_federated_train_personalized_a0p05_fan_6dB_s4,federated_train,personalized,0.05,fan,6dB,4,815,1475,0.42194619072726897,0.5632835262912815,0.4053710401058197,0.5331012010574341,0.07135555456849053,0.1417882939088228,0.14133733556401257,0.12773016095161438,1.2592446126410042,1.3349653075914791
p1_norm_federated_train_personalized_a0p05_fan_m6dB_s0,federated_train,personalized,0.05,fan,-6dB,0,813,1475,0.46322082633755157,0.48091981946411777,0.4416230618953705,0.4590688645839691,0.07898699763918404,0.08205345898401524,0.017698993126566198,0.017445802688598633,0.2197681962767828,1.0382085435719783
p1_norm_federated_train_personalized_a0p05_fan_m6dB_s1,federated_train,personalized,0.05,fan,-6dB,1,813,1475,0.46145967228239604,0.4893393070414915,0.4419403076171875,0.4648717939853668,0.07219184970141122,0.08580652552202259,0.02787963475909544,0.02293148636817932,0.3516074310603937,1.0604161889623025
p1_norm_federated_train_personalized_a0p05_fan_m6dB_s2,federated_train,personalized,0.05,fan,-6dB,2,813,1475,0.47674280683639453,0.48705724362599645,0.4527163505554199,0.4652352929115295,0.08355829883644426,0.08338728972529692,0.010314436789601922,0.012518942356109564,0.12356638431880777,1.021635222685471
p1_norm_federated_train_personalized_a0p05_fan_m6dB_s3,federated_train,personalized,0.05,fan,-6dB,3,812,1475,0.4623912729946851,0.4841475277431941,0.4430938810110092,0.460452526807785,0.07617552718294089,0.08754195135707994,0.021756254748509007,0.017358645796775762,0.2651397991825471,1.0470516119553992
p1_norm_federated_train_personalized_a0p05_fan_m6dB_s4,federated_train,personalized,0.05,fan,-6dB,4,815,1475,0.4648082731691606,0.49037690291970465,0.4429135024547577,0.4641526639461517,0.07553037772954162,0.09504158510844188,0.025568629750544025,0.021239161491393987,0.2978564398437532,1.055008981609152
p1_norm_federated_train_personalized_a0p05_slider_0dB_s0,federated_train,personalized,0.05,slider,0dB,0,638,890,0.43889123645135225,1.0003055040755968,0.4099729508161545,0.9503016471862793,0.09796455248181174,0.4469742481254704,0.5614142676242446,0.5403286963701248,1.7351127499835488,2.2791649069221576
p1_norm_federated_train_personalized_a0p05_slider_0dB_s1,federated_train,personalized,0.05,slider,0dB,1,638,890,0.4454627245851445,1.0015793794996284,0.4281252771615982,0.8964101076126099,0.0941961094631211,0.46907589995362414,0.5561166549144838,0.46828483045101166,1.6438158307145825,2.248402221380903
p1_norm_federated_train_personalized_a0p05_slider_0dB_s2,federated_train,personalized,0.05,slider,0dB,2,638,890,0.4385996394583424,0.9778128804115767,0.4210636615753174,0.9152079522609712,0.09466810101258957,0.3625270404344378,0.5392132409532342,0.4941442906856538,2.0352169006971152,2.229397364802093
p1_norm_federated_train_personalized_a0p05_slider_0dB_s3,federated_train,personalized,0.05,slider,0dB,3,639,890,0.4549306160034335,1.029157828983296,0.4272970855236053,0.9675686061382294,0.11105992411288101,0.3922945621402765,0.5742272129798627,0.540271520614624,1.9917963879119907,2.262230311128431
p1_norm_federated_train_personalized_a0p05_slider_0dB_s4,federated_train,personalized,0.05,slider,0dB,4,638,890,0.44822359533519207,0.9570351972004001,0.4251518249511719,0.8951423168182373,0.09438398551493485,0.39663127099004764,0.508811601865208,0.46999049186706543,1.764916738555198,2.135173621292085
p1_norm_federated_train_personalized_a0p05_slider_6dB_s0,federated_train,personalized,0.05,slider,6dB,0,638,890,0.4157568333571234,1.2351539602775252,0.3874511420726776,1.1930311918258667,0.09070471622096088,0.701114097606584,0.8193971269204019,0.8055800497531891,1.6391412584074012,2.970856667114748
p1_norm_federated_train_personalized_a0p05_slider_6dB_s1,federated_train,personalized,0.05,slider,6dB,1,638,890,0.4262900290350929,1.278313871012645,0.40752293169498444,1.154026985168457,0.09310614334863274,0.7173690321518781,0.8520238419775521,0.7465040534734726,1.6656998190136147,2.9986952167427123
p1_norm_federated_train_personalized_a0p05_slider_6dB_s2,federated_train,personalized,0.05,slider,6dB,2,638,890,0.40033453025601123,1.241875512278482,0.3880322724580765,1.2285276651382446,0.0831706364614059,0.556229341501991,0.8415409820224706,0.8404953926801682,2.1160936379708333,3.1020944195953093
p1_norm_federated_train_personalized_a0p05_slider_6dB_s3,federated_train,personalized,0.05,slider,6dB,3,639,890,0.4198669970315387,1.3144187194577763,0.393104612827301,1.3344889283180237,0.09397324764537773,0.5868757791047661,0.8945517224262376,0.9413843154907227,2.1285154993372175,3.1305597457069068
p1_norm_federated_train_personalized_a0p05_slider_6dB_s4,federated_train,personalized,0.05,slider,6dB,4,638,890,0.44084222694175745,1.2709220481722543,0.41371870040893555,1.200554072856903,0.10673543375059186,0.6779223863124886,0.8300798212304968,0.7868353724479675,1.7105574793517209,2.8829408130636365
p1_norm_federated_train_personalized_a0p05_slider_m6dB_s0,federated_train,personalized,0.05,slider,-6dB,0,638,890,0.4275378600743871,0.6717052973388287,0.4018751531839371,0.6394180655479431,0.08213835465621476,0.20820505580635332,0.24416743726444157,0.23754291236400604,1.5427692750603517,1.5711013223997496
p1_norm_federated_train_personalized_a0p05_slider_m6dB_s1,federated_train,personalized,0.05,slider,-6dB,1,638,890,0.44766000342966994,0.7267560518859477,0.42392697930335993,0.6679968237876892,0.09797140727167515,0.2329383341703123,0.2790960484562778,0.24406984448432928,1.5619199451391792,1.6234554043649903
p1_norm_federated_train_personalized_a0p05_slider_m6dB_s2,federated_train,personalized,0.05,slider,-6dB,2,638,890,0.43763683437366846,0.7069111835420802,0.4129576683044433,0.6884676814079285,0.09318416001816349,0.20679119706309543,0.2692743491684117,0.27551001310348516,1.6789379798985953,1.6152917853767688
p1_norm_federated_train_personalized_a0p05_slider_m6dB_s3,federated_train,personalized,0.05,slider,-6dB,3,639,890,0.44160993310953717,0.7090052995788917,0.4119649529457092,0.6775955557823181,0.09866141701749655,0.21566723410627883,0.2673953664693545,0.26563060283660894,1.5944884941188815,1.6055012499074146
p1_norm_federated_train_personalized_a0p05_slider_m6dB_s4,federated_train,personalized,0.05,slider,-6dB,4,638,890,0.44420432726791287,0.7071637546078543,0.4179133027791977,0.6792230010032654,0.10295007169129636,0.19840663614439547,0.26295942733994143,0.2613096982240677,1.663701974867826,1.5919785359977883
p1_norm_federated_train_personalized_a0p05_valve_0dB_s0,federated_train,personalized,0.05,valve,0dB,0,736,479,0.4095513386975812,0.4322288613105368,0.39174848794937134,0.4150295257568359,0.07520612837177554,0.07515192314153005,0.02267752261295558,0.023281037807464544,0.30164691429641205,1.0553716237018602
p1_norm_federated_train_personalized_a0p05_valve_0dB_s1,federated_train,personalized,0.05,valve,0dB,1,736,479,0.413675040209099,0.4351179889696874,0.39625784754753113,0.4173343777656555,0.07930128565472816,0.07719486083717401,0.021442948760588387,0.02107653021812439,0.27401322144980655,1.0518352491118383
