anchor,comparator,comparator_label,alpha_slug,machine_type,db_level,seed,anchor_auroc,comparator_auroc,delta_anchor_minus_comparator
local_only,fedprox,FedProx,a100,fan,-6dB,1,0.5929825250419104,0.6016165956666042,-0.00863407062469379
local_only,personalized,Personalized FL,a100,fan,-6dB,1,0.5929825250419104,0.642236475596532,-0.04925395055462156
local_only,clustered_fl,Clustered FL,a100,fan,-6dB,2,0.5716188008579215,0.6149724709672016,-0.04335367010928015
local_only,fedavg,FedAvg,a100,fan,-6dB,2,0.5716188008579215,0.6184020008941231,-0.04678320003620162
local_only,fedprox,FedProx,a100,fan,-6dB,2,0.5716188008579215,0.5820693757327113,-0.010450574874789842
local_only,personalized,Personalized FL,a100,fan,-6dB,2,0.5716188008579215,0.6193256436521285,-0.047706842794207005
local_only,clustered_fl,Clustered FL,a100,fan,-6dB,3,0.5644450421177949,0.6156735625546811,-0.051228520436886194
local_only,fedavg,FedAvg,a100,fan,-6dB,3,0.5644450421177949,0.6160833314155397,-0.05163828929774483
local_only,fedprox,FedProx,a100,fan,-6dB,3,0.5644450421177949,0.5816677854889519,-0.017222743371157034
local_only,personalized,Personalized FL,a100,fan,-6dB,3,0.5644450421177949,0.6179581253472144,-0.0535130832294195
local_only,clustered_fl,Clustered FL,a100,fan,-6dB,4,0.5793092759993137,0.623746910151442,-0.044437634152128314
local_only,fedavg,FedAvg,a100,fan,-6dB,4,0.5793092759993137,0.6225316274724425,-0.043222351473128806
local_only,fedprox,FedProx,a100,fan,-6dB,4,0.5793092759993137,0.5957097895919863,-0.016400513592672583
local_only,personalized,Personalized FL,a100,fan,-6dB,4,0.5793092759993137,0.6308443919292931,-0.05153511592997939
local_only,clustered_fl,Clustered FL,a100,fan,-6dB,5,0.563111545433439,0.5927098418424895,-0.02959829640905054
local_only,fedavg,FedAvg,a100,fan,-6dB,5,0.563111545433439,0.5914227656908633,-0.028311220257424274
local_only,fedprox,FedProx,a100,fan,-6dB,5,0.563111545433439,0.5669923932728888,-0.0038808478394497525
local_only,personalized,Personalized FL,a100,fan,-6dB,5,0.563111545433439,0.5967059376422437,-0.03359439220880467
local_only,clustered_fl,Clustered FL,a100,fan,-6dB,6,0.5900604123323685,0.629799003781239,-0.039738591448870486
local_only,fedavg,FedAvg,a100,fan,-6dB,6,0.5900604123323685,0.6351207090821591,-0.04506029674979062
local_only,fedprox,FedProx,a100,fan,-6dB,6,0.5900604123323685,0.5823453045394151,0.0077151077929533685
local_only,personalized,Personalized FL,a100,fan,-6dB,6,0.5900604123323685,0.6416617940517593,-0.05160138171939077
local_only,clustered_fl,Clustered FL,a100,fan,-6dB,7,0.563669957189924,0.6318726375157951,-0.06820268032587118
local_only,fedavg,FedAvg,a100,fan,-6dB,7,0.563669957189924,0.6215108411917774,-0.05784088400185339
local_only,fedprox,FedProx,a100,fan,-6dB,7,0.563669957189924,0.5927511399282145,-0.029081182738290523
local_only,personalized,Personalized FL,a100,fan,-6dB,7,0.563669957189924,0.630221716805215,-0.06655175961529103
local_only,clustered_fl,Clustered FL,a100,fan,-6dB,8,0.5731600006519935,0.603762091614777,-0.030602090962783546
local_only,fedavg,FedAvg,a100,fan,-6dB,8,0.5731600006519935,0.6078434344679445,-0.03468343381595107
local_only,fedprox,FedProx,a100,fan,-6dB,8,0.5731600006519935,0.5852217891914369,-0.012061788539443397
local_only,personalized,Personalized FL,a100,fan,-6dB,8,0.5731600006519935,0.6168166179712429,-0.04365661731924941
local_only,clustered_fl,Clustered FL,a100,fan,-6dB,9,0.5852009386214776,0.6523968781247632,-0.06719593950328562
local_only,fedavg,FedAvg,a100,fan,-6dB,9,0.5852009386214776,0.6563574263366128,-0.07115648771513516
local_only,fedprox,FedProx,a100,fan,-6dB,9,0.5852009386214776,0.6097395630079536,-0.024538624386476027
local_only,personalized,Personalized FL,a100,fan,-6dB,9,0.5852009386214776,0.6610288388746834,-0.07582790025320585
local_only,clustered_fl,Clustered FL,a100,fan,0dB,0,0.7381995156119052,0.8376937301885,-0.0994942145765948
local_only,fedavg,FedAvg,a100,fan,0dB,0,0.7381995156119052,0.8340445040949108,-0.0958449884830056
local_only,fedprox,FedProx,a100,fan,0dB,0,0.7381995156119052,0.7740372567546113,-0.0358377411427061
local_only,personalized,Personalized FL,a100,fan,0dB,0,0.7381995156119052,0.841183511905423,-0.10298399629351773
local_only,clustered_fl,Clustered FL,a100,fan,0dB,1,0.741073790466741,0.8128730881035592,-0.07179929763681814
local_only,fedavg,FedAvg,a100,fan,0dB,1,0.741073790466741,0.8154317701622154,-0.07435797969547431
local_only,fedprox,FedProx,a100,fan,0dB,1,0.741073790466741,0.7698166101993802,-0.028742819732639147
local_only,personalized,Personalized FL,a100,fan,0dB,1,0.741073790466741,0.8192872164585223,-0.07821342599178127
local_only,clustered_fl,Clustered FL,a100,fan,0dB,2,0.7545907423579812,0.8110055907484484,-0.056414848390467176
local_only,fedavg,FedAvg,a100,fan,0dB,2,0.7545907423579812,0.8216149341336927,-0.0670241917757115
local_only,fedprox,FedProx,a100,fan,0dB,2,0.7545907423579812,0.7639580510087262,-0.009367308650744977
local_only,personalized,Personalized FL,a100,fan,0dB,2,0.7545907423579812,0.8185301363712879,-0.06393939401330673
local_only,clustered_fl,Clustered FL,a100,fan,0dB,3,0.7317089432185979,0.7941460604866052,-0.06243711726800727
local_only,fedavg,FedAvg,a100,fan,0dB,3,0.7317089432185979,0.7911993959119451,-0.059490452693347184
local_only,fedprox,FedProx,a100,fan,0dB,3,0.7317089432185979,0.7615121100377704,-0.0298031668191725
local_only,personalized,Personalized FL,a100,fan,0dB,3,0.7317089432185979,0.7993077717966233,-0.06759882857802535
local_only,clustered_fl,Clustered FL,a100,fan,0dB,4,0.757298267400465,0.8214935252432106,-0.0641952578427456
local_only,fedavg,FedAvg,a100,fan,0dB,4,0.757298267400465,0.8180324565086204,-0.06073418910815542
local_only,fedprox,FedProx,a100,fan,0dB,4,0.757298267400465,0.7798269032193533,-0.02252863581888831
local_only,personalized,Personalized FL,a100,fan,0dB,4,0.757298267400465,0.8285221908641491,-0.07122392346368411
local_only,clustered_fl,Clustered FL,a100,fan,0dB,5,0.7461917771412714,0.7982596452443612,-0.05206786810308983
local_only,fedavg,FedAvg,a100,fan,0dB,5,0.7461917771412714,0.7940911569796059,-0.04789937983833448
local_only,fedprox,FedProx,a100,fan,0dB,5,0.7461917771412714,0.7703678386204482,-0.024176061479176836
local_only,personalized,Personalized FL,a100,fan,0dB,5,0.7461917771412714,0.8042383623310474,-0.05804658518977601
local_only,clustered_fl,Clustered FL,a100,fan,0dB,6,0.7292705861953941,0.7842931652206382,-0.0550225790252441
local_only,fedavg,FedAvg,a100,fan,0dB,6,0.7292705861953941,0.7860869523482196,-0.05681636615282548
local_only,fedprox,FedProx,a100,fan,0dB,6,0.7292705861953941,0.7367685889755975,-0.0074980027802034055
local_only,personalized,Personalized FL,a100,fan,0dB,6,0.7292705861953941,0.7933087062187103,-0.06403812002331621
local_only,clustered_fl,Clustered FL,a100,fan,0dB,7,0.7405497388460472,0.8433754830222184,-0.10282574417617119
local_only,fedavg,FedAvg,a100,fan,0dB,7,0.7405497388460472,0.8394995665929436,-0.09894982774689631
local_only,fedprox,FedProx,a100,fan,0dB,7,0.7405497388460472,0.7831946515064643,-0.042644912660417034
local_only,personalized,Personalized FL,a100,fan,0dB,7,0.7405497388460472,0.8442966804004801,-0.10374694155443287
local_only,clustered_fl,Clustered FL,a100,fan,0dB,8,0.7284074019304508,0.7775629135609894,-0.04915551163053855
local_only,fedavg,FedAvg,a100,fan,0dB,8,0.7284074019304508,0.7819653294576244,-0.05355792752717359
local_only,fedprox,FedProx,a100,fan,0dB,8,0.7284074019304508,0.7439670022757513,-0.015559600345300462
local_only,personalized,Personalized FL,a100,fan,0dB,8,0.7284074019304508,0.780660879961196,-0.052253478030745204
local_only,clustered_fl,Clustered FL,a100,fan,0dB,9,0.732378600440156,0.8280275128056107,-0.0956489123654547
local_only,fedavg,FedAvg,a100,fan,0dB,9,0.732378600440156,0.8341309105186963,-0.10175231007854024
local_only,fedprox,FedProx,a100,fan,0dB,9,0.732378600440156,0.7839290874750109,-0.051550487034854875
local_only,personalized,Personalized FL,a100,fan,0dB,9,0.732378600440156,0.8331403000541314,-0.10076169961397541
local_only,clustered_fl,Clustered FL,a100,fan,6dB,0,0.908543364268669,0.9526053493918886,-0.04406198512321957
local_only,fedavg,FedAvg,a100,fan,6dB,0,0.908543364268669,0.9574530374827244,-0.04890967321405537
local_only,fedprox,FedProx,a100,fan,6dB,0,0.908543364268669,0.9506468890651064,-0.04210352479643742
local_only,personalized,Personalized FL,a100,fan,6dB,0,0.908543364268669,0.9544679943258971,-0.04592463005722813
local_only,clustered_fl,Clustered FL,a100,fan,6dB,1,0.9156783153578963,0.9509640682955356,-0.03528575293763925
local_only,fedavg,FedAvg,a100,fan,6dB,1,0.9156783153578963,0.9525186282381727,-0.03684031288027634
local_only,fedprox,FedProx,a100,fan,6dB,1,0.9156783153578963,0.9336991559176899,-0.018020840559793583
local_only,personalized,Personalized FL,a100,fan,6dB,1,0.9156783153578963,0.9525490277649451,-0.036870712407048756
local_only,clustered_fl,Clustered FL,a100,fan,6dB,2,0.9196058430563866,0.9578339723764525,-0.03822812932006592
local_only,fedavg,FedAvg,a100,fan,6dB,2,0.9196058430563866,0.9599183723547849,-0.04031252929839835
local_only,fedprox,FedProx,a100,fan,6dB,2,0.9196058430563866,0.937403112801874,-0.017797269745487454
local_only,personalized,Personalized FL,a100,fan,6dB,2,0.9196058430563866,0.9598823459117088,-0.04027650285532225
local_only,clustered_fl,Clustered FL,a100,fan,6dB,3,0.8971249708704443,0.9472822698481057,-0.05015729897766141
local_only,fedavg,FedAvg,a100,fan,6dB,3,0.8971249708704443,0.9514124803041802,-0.05428750943373595
local_only,fedprox,FedProx,a100,fan,6dB,3,0.8971249708704443,0.9265408932405673,-0.029415922370123027
local_only,personalized,Personalized FL,a100,fan,6dB,3,0.8971249708704443,0.9534208034394132,-0.05629583256896886
local_only,clustered_fl,Clustered FL,a100,fan,6dB,4,0.9193618377312479,0.9575038506433355,-0.03814201291208763
local_only,fedavg,FedAvg,a100,fan,6dB,4,0.9193618377312479,0.9554273548358964,-0.03606551710464845
local_only,fedprox,FedProx,a100,fan,6dB,4,0.9193618377312479,0.9286978270212121,-0.009335989289964153
local_only,personalized,Personalized FL,a100,fan,6dB,4,0.9193618377312479,0.9605910812928278,-0.041229243561579865
local_only,clustered_fl,Clustered FL,a100,fan,6dB,5,0.9056929956025099,0.9517029805919135,-0.04600998498940356
local_only,fedavg,FedAvg,a100,fan,6dB,5,0.9056929956025099,0.951776179759418,-0.04608318415690804
local_only,fedprox,FedProx,a100,fan,6dB,5,0.9056929956025099,0.9308235146853768,-0.025130519082866898
local_only,personalized,Personalized FL,a100,fan,6dB,5,0.9056929956025099,0.9532363900581226,-0.04754339445561262
local_only,clustered_fl,Clustered FL,a100,fan,6dB,6,0.9078748742744296,0.9467981640383396,-0.03892328976391002
local_only,fedavg,FedAvg,a100,fan,6dB,6,0.9078748742744296,0.950502471458131,-0.04262759718370146
local_only,fedprox,FedProx,a100,fan,6dB,6,0.9078748742744296,0.9235129814213423,-0.015638107146912716
local_only,personalized,Personalized FL,a100,fan,6dB,6,0.9078748742744296,0.9505410979339979,-0.04266622365956829
local_only,clustered_fl,Clustered FL,a100,fan,6dB,7,0.9063851126365131,0.9586806049173363,-0.0522954922808232
local_only,fedavg,FedAvg,a100,fan,6dB,7,0.9063851126365131,0.955712297559727,-0.04932718492321386
local_only,fedprox,FedProx,a100,fan,6dB,7,0.9063851126365131,0.9319841760755765,-0.025599063439063374
local_only,personalized,Personalized FL,a100,fan,6dB,7,0.9063851126365131,0.9555518762360574,-0.049166763599544305
local_only,clustered_fl,Clustered FL,a100,fan,6dB,8,0.9009029643690178,0.9397302041277158,-0.03882723975869795
local_only,fedavg,FedAvg,a100,fan,6dB,8,0.9009029643690178,0.944694384558119,-0.043791420189101204
local_only,fedprox,FedProx,a100,fan,6dB,8,0.9009029643690178,0.9108841757382319,-0.009981211369214038
local_only,personalized,Personalized FL,a100,fan,6dB,8,0.9009029643690178,0.9463977888861205,-0.04549482451710263
local_only,clustered_fl,Clustered FL,a100,fan,6dB,9,0.9075371591566723,0.9602972226745781,-0.05276006351790574
local_only,fedavg,FedAvg,a100,fan,6dB,9,0.9075371591566723,0.959544540226443,-0.05200738106977065
local_only,fedprox,FedProx,a100,fan,6dB,9,0.9075371591566723,0.9410893166867205,-0.03355215753004814
local_only,personalized,Personalized FL,a100,fan,6dB,9,0.9075371591566723,0.9584259890265875,-0.050888829869915164
local_only,clustered_fl,Clustered FL,a100,pump,-6dB,0,0.6542977681559956,0.6582620338581495,-0.003964265702153913
local_only,fedavg,FedAvg,a100,pump,-6dB,0,0.6542977681559956,0.6679578026336133,-0.013660034477617655
local_only,fedprox,FedProx,a100,pump,-6dB,0,0.6542977681559956,0.6638447163701252,-0.009546948214129602
local_only,personalized,Personalized FL,a100,pump,-6dB,0,0.6542977681559956,0.6690493651914101,-0.01475159703541451
local_only,clustered_fl,Clustered FL,a100,pump,-6dB,1,0.6644465102059175,0.6888172027529306,-0.024370692547013073
local_only,fedavg,FedAvg,a100,pump,-6dB,1,0.6644465102059175,0.687985796317812,-0.023539286111894486
local_only,fedprox,FedProx,a100,pump,-6dB,1,0.6644465102059175,0.686088039210168,-0.021641529004250537
local_only,personalized,Personalized FL,a100,pump,-6dB,1,0.6644465102059175,0.6884044481408227,-0.023957937934905194
local_only,clustered_fl,Clustered FL,a100,pump,-6dB,2,0.6707901313691773,0.6747670944727188,-0.003976963103541453
local_only,fedavg,FedAvg,a100,pump,-6dB,2,0.6707901313691773,0.6728858197209967,-0.0020956883518193914
local_only,fedprox,FedProx,a100,pump,-6dB,2,0.6707901313691773,0.6474147849913127,0.023375346377864648
local_only,personalized,Personalized FL,a100,pump,-6dB,2,0.6707901313691773,0.6799691889147728,-0.009179057545595448
local_only,clustered_fl,Clustered FL,a100,pump,-6dB,3,0.6235494164517046,0.6522818585913448,-0.028732442139640213
local_only,fedavg,FedAvg,a100,pump,-6dB,3,0.6235494164517046,0.6548423866514248,-0.031292970199720216
local_only,fedprox,FedProx,a100,pump,-6dB,3,0.6235494164517046,0.6534220611444728,-0.02987264469276818
local_only,personalized,Personalized FL,a100,pump,-6dB,3,0.6235494164517046,0.6591608415917456,-0.03561142514004101
local_only,clustered_fl,Clustered FL,a100,pump,-6dB,4,0.6475652124813578,0.6846455440108976,-0.03708033152953982
local_only,fedavg,FedAvg,a100,pump,-6dB,4,0.6475652124813578,0.6782074555278671,-0.03064224304650931
local_only,fedprox,FedProx,a100,pump,-6dB,4,0.6475652124813578,0.6794642151402118,-0.031899002658854037
local_only,personalized,Personalized FL,a100,pump,-6dB,4,0.6475652124813578,0.6869376994101356,-0.03937248692877782
local_only,clustered_fl,Clustered FL,a100,pump,-6dB,5,0.637078253783735,0.6502354290892727,-0.013157175305537727
local_only,fedavg,FedAvg,a100,pump,-6dB,5,0.637078253783735,0.6455551603630348,-0.008476906579299892
local_only,fedprox,FedProx,a100,pump,-6dB,5,0.637078253783735,0.6416888753491732,-0.004610621565438233
local_only,personalized,Personalized FL,a100,pump,-6dB,5,0.637078253783735,0.6505873852077693,-0.013509131424034315
local_only,clustered_fl,Clustered FL,a100,pump,-6dB,6,0.6844689060452989,0.6703816517657002,0.014087254279598671
local_only,fedavg,FedAvg,a100,pump,-6dB,6,0.6844689060452989,0.6775611345507451,0.006907771494553794
local_only,fedprox,FedProx,a100,pump,-6dB,6,0.6844689060452989,0.668995504228272,0.015473401817026833
local_only,personalized,Personalized FL,a100,pump,-6dB,6,0.6844689060452989,0.686882234909486,-0.002413328864187103
local_only,clustered_fl,Clustered FL,a100,pump,-6dB,7,0.6361973071215272,0.6798878902863841,-0.043690583164856855
local_only,fedavg,FedAvg,a100,pump,-6dB,7,0.6361973071215272,0.6743719304210364,-0.03817462329950916
local_only,fedprox,FedProx,a100,pump,-6dB,7,0.6361973071215272,0.6683247552081619,-0.0321274480866347
local_only,personalized,Personalized FL,a100,pump,-6dB,7,0.6361973071215272,0.6778814317143382,-0.04168412459281101
local_only,clustered_fl,Clustered FL,a100,pump,-6dB,8,0.671384907965084,0.6478462965662442,0.023538611398839837
local_only,fedavg,FedAvg,a100,pump,-6dB,8,0.671384907965084,0.6462730391536745,0.025111868811409477
local_only,fedprox,FedProx,a100,pump,-6dB,8,0.671384907965084,0.6561610382071079,0.015223869757976072
local_only,personalized,Personalized FL,a100,pump,-6dB,8,0.671384907965084,0.6539457765043524,0.017439131460731616
local_only,clustered_fl,Clustered FL,a100,pump,-6dB,9,0.6657519484836306,0.6912675128304251,-0.025515564346794473
local_only,fedavg,FedAvg,a100,pump,-6dB,9,0.6657519484836306,0.69093830709714,-0.025186358613509374
local_only,fedprox,FedProx,a100,pump,-6dB,9,0.6657519484836306,0.6914579413376876,-0.025705992854056947
local_only,personalized,Personalized FL,a100,pump,-6dB,9,0.6657519484836306,0.6929731913109579,-0.027221242827327297
local_only,clustered_fl,Clustered FL,a100,pump,0dB,0,0.7317577071901804,0.7325218407816066,-0.0007641335914262415
local_only,fedavg,FedAvg,a100,pump,0dB,0,0.7317577071901804,0.728506832671055,0.003250874519125424
local_only,fedprox,FedProx,a100,pump,0dB,0,0.7317577071901804,0.7315330358596221,0.00022467133055825705
local_only,personalized,Personalized FL,a100,pump,0dB,0,0.7317577071901804,0.7328792004581343,-0.0011214932679538547
local_only,clustered_fl,Clustered FL,a100,pump,0dB,1,0.7335653040019317,0.7408393256140157,-0.007274021612084014
local_only,fedavg,FedAvg,a100,pump,0dB,1,0.7335653040019317,0.7293370885811765,0.004228215420755133
local_only,fedprox,FedProx,a100,pump,0dB,1,0.7335653040019317,0.7426435219145187,-0.009078217912587006
local_only,personalized,Personalized FL,a100,pump,0dB,1,0.7335653040019317,0.7354497752221644,-0.0018844712202327196
local_only,clustered_fl,Clustered FL,a100,pump,0dB,2,0.7362459882357484,0.7317919976596937,0.004453990576054667
local_only,fedavg,FedAvg,a100,pump,0dB,2,0.7362459882357484,0.724216609413511,0.012029378822237424
local_only,fedprox,FedProx,a100,pump,0dB,2,0.7362459882357484,0.7309972411932159,0.005248747042532531
local_only,personalized,Personalized FL,a100,pump,0dB,2,0.7362459882357484,0.7381028370056159,-0.0018568487698674696
local_only,clustered_fl,Clustered FL,a100,pump,0dB,3,0.7002648001673539,0.7091001542832507,-0.008835354115896754
local_only,fedavg,FedAvg,a100,pump,0dB,3,0.7002648001673539,0.7099583073206335,-0.009693507153279546
local_only,fedprox,FedProx,a100,pump,0dB,3,0.7002648001673539,0.7250082806587789,-0.02474348049142494
local_only,personalized,Personalized FL,a100,pump,0dB,3,0.7002648001673539,0.7122853367635811,-0.01202053659622715
local_only,clustered_fl,Clustered FL,a100,pump,0dB,4,0.7366434504996863,0.7617875497004756,-0.025144099200789305
local_only,fedavg,FedAvg,a100,pump,0dB,4,0.7366434504996863,0.7631051463621601,-0.026461695862473822
local_only,fedprox,FedProx,a100,pump,0dB,4,0.7366434504996863,0.7598443427127002,-0.023200892213013913
local_only,personalized,Personalized FL,a100,pump,0dB,4,0.7366434504996863,0.7599633284555907,-0.0233198779559044
local_only,clustered_fl,Clustered FL,a100,pump,0dB,5,0.7307480324445466,0.7346209615105688,-0.0038729290660222127
local_only,fedavg,FedAvg,a100,pump,0dB,5,0.7307480324445466,0.7174643509276724,0.013283681516874202
local_only,fedprox,FedProx,a100,pump,0dB,5,0.7307480324445466,0.7426317882642203,-0.011883755819673714
local_only,personalized,Personalized FL,a100,pump,0dB,5,0.7307480324445466,0.7314692904241635,-0.0007212579796169738
local_only,clustered_fl,Clustered FL,a100,pump,0dB,6,0.7326999897422325,0.7242779498990967,0.008422039843135831
local_only,fedavg,FedAvg,a100,pump,0dB,6,0.7326999897422325,0.7287684013234641,0.003931588418768395
local_only,fedprox,FedProx,a100,pump,0dB,6,0.7326999897422325,0.718252728788297,0.014447260953935448
local_only,personalized,Personalized FL,a100,pump,0dB,6,0.7326999897422325,0.7301365414237952,0.0025634483184372447
local_only,clustered_fl,Clustered FL,a100,pump,0dB,7,0.7305510988853294,0.7579241811034637,-0.02737308221813428
local_only,fedavg,FedAvg,a100,pump,0dB,7,0.7305510988853294,0.7641162229866335,-0.03356512410130408
local_only,fedprox,FedProx,a100,pump,0dB,7,0.7305510988853294,0.7444389213289394,-0.013887822443609976
local_only,personalized,Personalized FL,a100,pump,0dB,7,0.7305510988853294,0.7601320124560383,-0.02958091357070891
local_only,clustered_fl,Clustered FL,a100,pump,0dB,8,0.7569520769532991,0.7335469916361612,0.02340508531713792
local_only,fedavg,FedAvg,a100,pump,0dB,8,0.7569520769532991,0.7316836293729356,0.025268447580363507
local_only,fedprox,FedProx,a100,pump,0dB,8,0.7569520769532991,0.7426873577293154,0.014264719223983757
local_only,personalized,Personalized FL,a100,pump,0dB,8,0.7569520769532991,0.733825450413629,0.023126626539670125
local_only,clustered_fl,Clustered FL,a100,pump,0dB,9,0.731861287906805,0.7314221485346662,0.00043913937213879706
local_only,fedavg,FedAvg,a100,pump,0dB,9,0.731861287906805,0.7322917884025923,-0.00043050049578730043
local_only,fedprox,FedProx,a100,pump,0dB,9,0.731861287906805,0.7411137094003697,-0.009252421493564644
local_only,personalized,Personalized FL,a100,pump,0dB,9,0.731861287906805,0.734942244970475,-0.0030809570636699535
local_only,clustered_fl,Clustered FL,a100,pump,6dB,0,0.8424057872462182,0.8251561462526709,0.01724964099354731
local_only,fedavg,FedAvg,a100,pump,6dB,0,0.8424057872462182,0.8244178289625237,0.017987958283694483
local_only,fedprox,FedProx,a100,pump,6dB,0,0.8424057872462182,0.8508099856419585,-0.008404198395740359
local_only,personalized,Personalized FL,a100,pump,6dB,0,0.8424057872462182,0.8290159150835802,0.013389872162637984
local_only,clustered_fl,Clustered FL,a100,pump,6dB,1,0.851737439025605,0.8466878720549182,0.005049566970686703
local_only,fedavg,FedAvg,a100,pump,6dB,1,0.851737439025605,0.8413014094971499,0.010436029528455015
local_only,fedprox,FedProx,a100,pump,6dB,1,0.851737439025605,0.8580980890238588,-0.006360649998253809
local_only,personalized,Personalized FL,a100,pump,6dB,1,0.851737439025605,0.8412586623980921,0.010478776627512842
local_only,clustered_fl,Clustered FL,a100,pump,6dB,2,0.8667639770709105,0.835478884001566,0.03128509306934446
local_only,fedavg,FedAvg,a100,pump,6dB,2,0.8667639770709105,0.8207242981290443,0.04603967894186611
local_only,fedprox,FedProx,a100,pump,6dB,2,0.8667639770709105,0.8452397127801683,0.021524264290742168
local_only,personalized,Personalized FL,a100,pump,6dB,2,0.8667639770709105,0.8323709378893792,0.03439303918153125
local_only,clustered_fl,Clustered FL,a100,pump,6dB,3,0.8166857167790595,0.8300290948238358,-0.013343378044776255
local_only,fedavg,FedAvg,a100,pump,6dB,3,0.8166857167790595,0.8217542256181408,-0.005068508839081276
local_only,fedprox,FedProx,a100,pump,6dB,3,0.8166857167790595,0.8371806620572932,-0.0204949452782337
local_only,personalized,Personalized FL,a100,pump,6dB,3,0.8166857167790595,0.8350384864475707,-0.018352769668511182
local_only,clustered_fl,Clustered FL,a100,pump,6dB,4,0.8621733373906896,0.854912060557538,0.0072612768331515865
local_only,fedavg,FedAvg,a100,pump,6dB,4,0.8621733373906896,0.8585326583463683,0.0036406790443213044
local_only,fedprox,FedProx,a100,pump,6dB,4,0.8621733373906896,0.867712386051171,-0.005539048660481383
local_only,personalized,Personalized FL,a100,pump,6dB,4,0.8621733373906896,0.8553034879237161,0.006869849466973443
local_only,clustered_fl,Clustered FL,a100,pump,6dB,5,0.847705364197318,0.8375658331289182,0.01013953106839982
local_only,fedavg,FedAvg,a100,pump,6dB,5,0.847705364197318,0.8317248228431471,0.01598054135417093
local_only,fedprox,FedProx,a100,pump,6dB,5,0.847705364197318,0.8539674462118878,-0.006262082014569792
local_only,personalized,Personalized FL,a100,pump,6dB,5,0.847705364197318,0.8334166426410728,0.014288721556245165
local_only,clustered_fl,Clustered FL,a100,pump,6dB,6,0.853608328713166,0.8378054991491073,0.015802829564058762
local_only,fedavg,FedAvg,a100,pump,6dB,6,0.853608328713166,0.8336495953633969,0.019958733349769164
local_only,fedprox,FedProx,a100,pump,6dB,6,0.853608328713166,0.8441379845112158,0.009470344201950254
local_only,personalized,Personalized FL,a100,pump,6dB,6,0.853608328713166,0.8413961810845988,0.01221214762856726
local_only,clustered_fl,Clustered FL,a100,pump,6dB,7,0.8403920566716181,0.8235471033459973,0.01684495332562075
local_only,fedavg,FedAvg,a100,pump,6dB,7,0.8403920566716181,0.8246956875277135,0.015696369143904598
local_only,fedprox,FedProx,a100,pump,6dB,7,0.8403920566716181,0.8446936760777153,-0.00430161940609719
local_only,personalized,Personalized FL,a100,pump,6dB,7,0.8403920566716181,0.8291188607598095,0.011273195911808642
local_only,clustered_fl,Clustered FL,a100,pump,6dB,8,0.8622838304396329,0.8469917376899231,0.015292092749709774
local_only,fedavg,FedAvg,a100,pump,6dB,8,0.8622838304396329,0.8389296872789119,0.02335414316072093
local_only,fedprox,FedProx,a100,pump,6dB,8,0.8622838304396329,0.8386819592534657,0.02360187118616719
local_only,personalized,Personalized FL,a100,pump,6dB,8,0.8622838304396329,0.8389909435538285,0.02329288688580433
local_only,clustered_fl,Clustered FL,a100,pump,6dB,9,0.8628559945755441,0.8384651448146562,0.0243908497608879
local_only,fedavg,FedAvg,a100,pump,6dB,9,0.8628559945755441,0.8377314739162169,0.025124520659327132
local_only,fedprox,FedProx,a100,pump,6dB,9,0.8628559945755441,0.8497511988999416,0.01310479567560252
local_only,personalized,Personalized FL,a100,pump,6dB,9,0.8628559945755441,0.8377763598826018,0.025079634692942276
local_only,clustered_fl,Clustered FL,a100,slider,-6dB,0,0.8050247181291187,0.83664440802117,-0.03161968989205133
local_only,fedavg,FedAvg,a100,slider,-6dB,0,0.8050247181291187,0.835621288177078,-0.03059657004795935
local_only,fedprox,FedProx,a100,slider,-6dB,0,0.8050247181291187,0.8255691847810999,-0.020544466651981175
local_only,personalized,Personalized FL,a100,slider,-6dB,0,0.8050247181291187,0.8391751843713617,-0.03415046624224305
local_only,clustered_fl,Clustered FL,a100,slider,-6dB,1,0.7994361703867263,0.8351072778579443,-0.03567110747121793
local_only,fedavg,FedAvg,a100,slider,-6dB,1,0.7994361703867263,0.8330955180308145,-0.03365934764408818
local_only,fedprox,FedProx,a100,slider,-6dB,1,0.7994361703867263,0.8208335173042641,-0.021397346917537807
local_only,personalized,Personalized FL,a100,slider,-6dB,1,0.7994361703867263,0.8358357380190329,-0.03639956763230656
local_only,clustered_fl,Clustered FL,a100,slider,-6dB,2,0.7923202267947239,0.8434857417366445,-0.051165514941920565
local_only,fedavg,FedAvg,a100,slider,-6dB,2,0.7923202267947239,0.8479946145094199,-0.055674387714696016
local_only,fedprox,FedProx,a100,slider,-6dB,2,0.7923202267947239,0.813004471844246,-0.020684245049522043
local_only,personalized,Personalized FL,a100,slider,-6dB,2,0.7923202267947239,0.8488055288845894,-0.05648530208986546
local_only,clustered_fl,Clustered FL,a100,slider,-6dB,3,0.7451118900449634,0.8210796936873074,-0.07596780364234401
local_only,fedavg,FedAvg,a100,slider,-6dB,3,0.7451118900449634,0.8208839044604437,-0.07577201441548032
local_only,fedprox,FedProx,a100,slider,-6dB,3,0.7451118900449634,0.7883861905492809,-0.043274300504317575
local_only,personalized,Personalized FL,a100,slider,-6dB,3,0.7451118900449634,0.8257146744089697,-0.08060278436400636
local_only,clustered_fl,Clustered FL,a100,slider,-6dB,4,0.7818137321946781,0.8293146930570513,-0.04750096086237321
