experiment,config_file,name,algorithm,algorithm_label,alpha,machine_type,db_level,seed,fedprox_mu,model_family,bottleneck,auroc,host,worker,gpu,log_file,log_line
E3,p1_fedprox_scoped_mu0p0_a0p05_valve_-6dB_s3.json,p1_fedprox_scoped_mu0p0_a0p05_valve_-6dB_s3,fedprox,FedProx,0.05,valve,-6dB,3,0.0,ConvAutoencoder,1024,0.33899241710348627,n3,norm_g1,1,n3/logs/p1_norm_g1.log,285
E3,p1_fedprox_scoped_mu0p0_a0p05_valve_-6dB_s4.json,p1_fedprox_scoped_mu0p0_a0p05_valve_-6dB_s4,fedprox,FedProx,0.05,valve,-6dB,4,0.0,ConvAutoencoder,1024,0.3851015741841967,n3,norm_g6,6,n3/logs/p1_norm_g6.log,289
E3,p1_fedprox_scoped_mu0p0_a0p05_valve_-6dB_s5.json,p1_fedprox_scoped_mu0p0_a0p05_valve_-6dB_s5,fedprox,FedProx,0.05,valve,-6dB,5,0.0,ConvAutoencoder,1024,0.5031059966191797,n3,norm_g0,0,n3/logs/p1_norm_g0.log,285
E3,p1_fedprox_scoped_mu0p0_a0p05_valve_-6dB_s6.json,p1_fedprox_scoped_mu0p0_a0p05_valve_-6dB_s6,fedprox,FedProx,0.05,valve,-6dB,6,0.0,ConvAutoencoder,1024,0.4308054600758019,n3,norm_g5,5,n3/logs/p1_norm_g5.log,289
E3,p1_fedprox_scoped_mu0p0_a0p05_valve_-6dB_s7.json,p1_fedprox_scoped_mu0p0_a0p05_valve_-6dB_s7,fedprox,FedProx,0.05,valve,-6dB,7,0.0,ConvAutoencoder,1024,0.44860462075571245,n3,norm_g3,3,n3/logs/p1_norm_g3.log,289
E3,p1_fedprox_scoped_mu0p0_a0p05_valve_-6dB_s8.json,p1_fedprox_scoped_mu0p0_a0p05_valve_-6dB_s8,fedprox,FedProx,0.05,valve,-6dB,8,0.0,ConvAutoencoder,1024,0.5467093031624228,n3,norm_g7,7,n3/logs/p1_norm_g7.log,287
E3,p1_fedprox_scoped_mu0p0_a0p05_valve_-6dB_s9.json,p1_fedprox_scoped_mu0p0_a0p05_valve_-6dB_s9,fedprox,FedProx,0.05,valve,-6dB,9,0.0,ConvAutoencoder,1024,0.5443862439823891,n3,norm_g2,2,n3/logs/p1_norm_g2.log,287
E3,p1_fedprox_scoped_mu0p0_a0p05_valve_6dB_s0.json,p1_fedprox_scoped_mu0p0_a0p05_valve_6dB_s0,fedprox,FedProx,0.05,valve,6dB,0,0.0,ConvAutoencoder,1024,0.5816546481452064,n3,norm_g4,4,n3/logs/p1_norm_g4.log,289
E3,p1_fedprox_scoped_mu0p0_a0p05_valve_6dB_s1.json,p1_fedprox_scoped_mu0p0_a0p05_valve_6dB_s1,fedprox,FedProx,0.05,valve,6dB,1,0.0,ConvAutoencoder,1024,0.6731261357668755,n3,norm_g1,1,n3/logs/p1_norm_g1.log,287
E3,p1_fedprox_scoped_mu0p0_a0p05_valve_6dB_s2.json,p1_fedprox_scoped_mu0p0_a0p05_valve_6dB_s2,fedprox,FedProx,0.05,valve,6dB,2,0.0,ConvAutoencoder,1024,0.6286076002088895,n3,norm_g6,6,n3/logs/p1_norm_g6.log,291
E3,p1_fedprox_scoped_mu0p0_a0p05_valve_6dB_s3.json,p1_fedprox_scoped_mu0p0_a0p05_valve_6dB_s3,fedprox,FedProx,0.05,valve,6dB,3,0.0,ConvAutoencoder,1024,0.5950329450426968,n3,norm_g0,0,n3/logs/p1_norm_g0.log,287
E3,p1_fedprox_scoped_mu0p0_a0p05_valve_6dB_s4.json,p1_fedprox_scoped_mu0p0_a0p05_valve_6dB_s4,fedprox,FedProx,0.05,valve,6dB,4,0.0,ConvAutoencoder,1024,0.5763100921909161,n3,norm_g5,5,n3/logs/p1_norm_g5.log,291
E3,p1_fedprox_scoped_mu0p0_a0p05_valve_6dB_s5.json,p1_fedprox_scoped_mu0p0_a0p05_valve_6dB_s5,fedprox,FedProx,0.05,valve,6dB,5,0.0,ConvAutoencoder,1024,0.5853768890272764,n3,norm_g3,3,n3/logs/p1_norm_g3.log,291
E3,p1_fedprox_scoped_mu0p0_a0p05_valve_6dB_s6.json,p1_fedprox_scoped_mu0p0_a0p05_valve_6dB_s6,fedprox,FedProx,0.05,valve,6dB,6,0.0,ConvAutoencoder,1024,0.7490571438225021,n3,norm_g7,7,n3/logs/p1_norm_g7.log,289
E3,p1_fedprox_scoped_mu0p0_a0p05_valve_6dB_s7.json,p1_fedprox_scoped_mu0p0_a0p05_valve_6dB_s7,fedprox,FedProx,0.05,valve,6dB,7,0.0,ConvAutoencoder,1024,0.5134777163827263,n3,norm_g2,2,n3/logs/p1_norm_g2.log,289
E3,p1_fedprox_scoped_mu0p0_a0p05_valve_6dB_s8.json,p1_fedprox_scoped_mu0p0_a0p05_valve_6dB_s8,fedprox,FedProx,0.05,valve,6dB,8,0.0,ConvAutoencoder,1024,0.6030261017318563,n3,norm_g4,4,n3/logs/p1_norm_g4.log,291
E3,p1_fedprox_scoped_mu0p0_a0p05_valve_6dB_s9.json,p1_fedprox_scoped_mu0p0_a0p05_valve_6dB_s9,fedprox,FedProx,0.05,valve,6dB,9,0.0,ConvAutoencoder,1024,0.7112227923784973,n3,norm_g1,1,n3/logs/p1_norm_g1.log,289
E3,p1_fedprox_scoped_mu0p0_a100p0_slider_-6dB_s0.json,p1_fedprox_scoped_mu0p0_a100p0_slider_-6dB_s0,fedprox,FedProx,100.0,slider,-6dB,0,0.0,ConvAutoencoder,1024,0.9253787568382478,n3,norm_g6,6,n3/logs/p1_norm_g6.log,293
E3,p1_fedprox_scoped_mu0p0_a100p0_slider_-6dB_s1.json,p1_fedprox_scoped_mu0p0_a100p0_slider_-6dB_s1,fedprox,FedProx,100.0,slider,-6dB,1,0.0,ConvAutoencoder,1024,0.9433345145537502,n3,norm_g0,0,n3/logs/p1_norm_g0.log,289
E3,p1_fedprox_scoped_mu0p0_a100p0_slider_-6dB_s2.json,p1_fedprox_scoped_mu0p0_a100p0_slider_-6dB_s2,fedprox,FedProx,100.0,slider,-6dB,2,0.0,ConvAutoencoder,1024,0.9567404159773261,n3,norm_g5,5,n3/logs/p1_norm_g5.log,293
E3,p1_fedprox_scoped_mu0p0_a100p0_slider_-6dB_s3.json,p1_fedprox_scoped_mu0p0_a100p0_slider_-6dB_s3,fedprox,FedProx,100.0,slider,-6dB,3,0.0,ConvAutoencoder,1024,0.9372592051113269,n3,norm_g3,3,n3/logs/p1_norm_g3.log,293
E3,p1_fedprox_scoped_mu0p0_a100p0_slider_-6dB_s4.json,p1_fedprox_scoped_mu0p0_a100p0_slider_-6dB_s4,fedprox,FedProx,100.0,slider,-6dB,4,0.0,ConvAutoencoder,1024,0.9306928864231147,n3,norm_g7,7,n3/logs/p1_norm_g7.log,291
E3,p1_fedprox_scoped_mu0p0_a100p0_slider_-6dB_s5.json,p1_fedprox_scoped_mu0p0_a100p0_slider_-6dB_s5,fedprox,FedProx,100.0,slider,-6dB,5,0.0,ConvAutoencoder,1024,0.9316095711762535,n3,norm_g2,2,n3/logs/p1_norm_g2.log,291
E3,p1_fedprox_scoped_mu0p0_a100p0_slider_-6dB_s6.json,p1_fedprox_scoped_mu0p0_a100p0_slider_-6dB_s6,fedprox,FedProx,100.0,slider,-6dB,6,0.0,ConvAutoencoder,1024,0.9543026807780077,n3,norm_g4,4,n3/logs/p1_norm_g4.log,293
E3,p1_fedprox_scoped_mu0p0_a100p0_slider_-6dB_s7.json,p1_fedprox_scoped_mu0p0_a100p0_slider_-6dB_s7,fedprox,FedProx,100.0,slider,-6dB,7,0.0,ConvAutoencoder,1024,0.929392350508761,n3,norm_g1,1,n3/logs/p1_norm_g1.log,291
E3,p1_fedprox_scoped_mu0p0_a100p0_slider_-6dB_s8.json,p1_fedprox_scoped_mu0p0_a100p0_slider_-6dB_s8,fedprox,FedProx,100.0,slider,-6dB,8,0.0,ConvAutoencoder,1024,0.950976829868932,n3,norm_g6,6,n3/logs/p1_norm_g6.log,295
E3,p1_fedprox_scoped_mu0p0_a100p0_slider_-6dB_s9.json,p1_fedprox_scoped_mu0p0_a100p0_slider_-6dB_s9,fedprox,FedProx,100.0,slider,-6dB,9,0.0,ConvAutoencoder,1024,0.9431298778726361,n3,norm_g0,0,n3/logs/p1_norm_g0.log,291
E3,p1_fedprox_scoped_mu0p0_a100p0_slider_6dB_s0.json,p1_fedprox_scoped_mu0p0_a100p0_slider_6dB_s0,fedprox,FedProx,100.0,slider,6dB,0,0.0,ConvAutoencoder,1024,0.9963441077723691,n3,norm_g5,5,n3/logs/p1_norm_g5.log,295
E3,p1_fedprox_scoped_mu0p0_a100p0_slider_6dB_s1.json,p1_fedprox_scoped_mu0p0_a100p0_slider_6dB_s1,fedprox,FedProx,100.0,slider,6dB,1,0.0,ConvAutoencoder,1024,0.9959574762271878,n3,norm_g3,3,n3/logs/p1_norm_g3.log,295
E3,p1_fedprox_scoped_mu0p0_a100p0_slider_6dB_s2.json,p1_fedprox_scoped_mu0p0_a100p0_slider_6dB_s2,fedprox,FedProx,100.0,slider,6dB,2,0.0,ConvAutoencoder,1024,0.9985863955067147,n3,norm_g7,7,n3/logs/p1_norm_g7.log,293
E3,p1_fedprox_scoped_mu0p0_a100p0_slider_6dB_s3.json,p1_fedprox_scoped_mu0p0_a100p0_slider_6dB_s3,fedprox,FedProx,100.0,slider,6dB,3,0.0,ConvAutoencoder,1024,0.9999235735765458,n3,norm_g2,2,n3/logs/p1_norm_g2.log,293
E3,p1_fedprox_scoped_mu0p0_a100p0_slider_6dB_s4.json,p1_fedprox_scoped_mu0p0_a100p0_slider_6dB_s4,fedprox,FedProx,100.0,slider,6dB,4,0.0,ConvAutoencoder,1024,0.9913999064719929,n3,norm_g4,4,n3/logs/p1_norm_g4.log,295
E3,p1_fedprox_scoped_mu0p0_a100p0_slider_6dB_s5.json,p1_fedprox_scoped_mu0p0_a100p0_slider_6dB_s5,fedprox,FedProx,100.0,slider,6dB,5,0.0,ConvAutoencoder,1024,0.9987092803379474,n3,norm_g1,1,n3/logs/p1_norm_g1.log,293
E3,p1_fedprox_scoped_mu0p0_a100p0_slider_6dB_s6.json,p1_fedprox_scoped_mu0p0_a100p0_slider_6dB_s6,fedprox,FedProx,100.0,slider,6dB,6,0.0,ConvAutoencoder,1024,0.9991333786637133,n3,norm_g6,6,n3/logs/p1_norm_g6.log,297
E3,p1_fedprox_scoped_mu0p0_a100p0_slider_6dB_s7.json,p1_fedprox_scoped_mu0p0_a100p0_slider_6dB_s7,fedprox,FedProx,100.0,slider,6dB,7,0.0,ConvAutoencoder,1024,0.9853726705182284,n3,norm_g0,0,n3/logs/p1_norm_g0.log,293
E3,p1_fedprox_scoped_mu0p0_a100p0_slider_6dB_s8.json,p1_fedprox_scoped_mu0p0_a100p0_slider_6dB_s8,fedprox,FedProx,100.0,slider,6dB,8,0.0,ConvAutoencoder,1024,0.9764937401937293,n3,norm_g5,5,n3/logs/p1_norm_g5.log,297
E3,p1_fedprox_scoped_mu0p0_a100p0_slider_6dB_s9.json,p1_fedprox_scoped_mu0p0_a100p0_slider_6dB_s9,fedprox,FedProx,100.0,slider,6dB,9,0.0,ConvAutoencoder,1024,0.9955469832808843,n3,norm_g3,3,n3/logs/p1_norm_g3.log,297
E3,p1_fedprox_scoped_mu0p0_a100p0_valve_-6dB_s0.json,p1_fedprox_scoped_mu0p0_a100p0_valve_-6dB_s0,fedprox,FedProx,100.0,valve,-6dB,0,0.0,ConvAutoencoder,1024,0.49869578953000787,n3,norm_g7,7,n3/logs/p1_norm_g7.log,295
E3,p1_fedprox_scoped_mu0p0_a100p0_valve_-6dB_s1.json,p1_fedprox_scoped_mu0p0_a100p0_valve_-6dB_s1,fedprox,FedProx,100.0,valve,-6dB,1,0.0,ConvAutoencoder,1024,0.5049024066754407,n3,norm_g2,2,n3/logs/p1_norm_g2.log,295
E3,p1_fedprox_scoped_mu0p0_a100p0_valve_-6dB_s2.json,p1_fedprox_scoped_mu0p0_a100p0_valve_-6dB_s2,fedprox,FedProx,100.0,valve,-6dB,2,0.0,ConvAutoencoder,1024,0.5016221181866086,n3,norm_g4,4,n3/logs/p1_norm_g4.log,297
E3,p1_fedprox_scoped_mu0p0_a100p0_valve_-6dB_s3.json,p1_fedprox_scoped_mu0p0_a100p0_valve_-6dB_s3,fedprox,FedProx,100.0,valve,-6dB,3,0.0,ConvAutoencoder,1024,0.5077167324724905,n3,norm_g1,1,n3/logs/p1_norm_g1.log,295
E3,p1_fedprox_scoped_mu0p0_a100p0_valve_-6dB_s4.json,p1_fedprox_scoped_mu0p0_a100p0_valve_-6dB_s4,fedprox,FedProx,100.0,valve,-6dB,4,0.0,ConvAutoencoder,1024,0.47898080777288915,n3,norm_g6,6,n3/logs/p1_norm_g6.log,299
E3,p1_fedprox_scoped_mu0p0_a100p0_valve_-6dB_s5.json,p1_fedprox_scoped_mu0p0_a100p0_valve_-6dB_s5,fedprox,FedProx,100.0,valve,-6dB,5,0.0,ConvAutoencoder,1024,0.49806875815529345,n3,norm_g0,0,n3/logs/p1_norm_g0.log,295
E3,p1_fedprox_scoped_mu0p0_a100p0_valve_-6dB_s6.json,p1_fedprox_scoped_mu0p0_a100p0_valve_-6dB_s6,fedprox,FedProx,100.0,valve,-6dB,6,0.0,ConvAutoencoder,1024,0.5252315320033272,n3,norm_g3,3,n3/logs/p1_norm_g3.log,299
E3,p1_fedprox_scoped_mu0p0_a100p0_valve_-6dB_s7.json,p1_fedprox_scoped_mu0p0_a100p0_valve_-6dB_s7,fedprox,FedProx,100.0,valve,-6dB,7,0.0,ConvAutoencoder,1024,0.4942255765490131,n3,norm_g5,5,n3/logs/p1_norm_g5.log,299
E3,p1_fedprox_scoped_mu0p0_a100p0_valve_-6dB_s8.json,p1_fedprox_scoped_mu0p0_a100p0_valve_-6dB_s8,fedprox,FedProx,100.0,valve,-6dB,8,0.0,ConvAutoencoder,1024,0.4440585519307375,n3,norm_g7,7,n3/logs/p1_norm_g7.log,297
E3,p1_fedprox_scoped_mu0p0_a100p0_valve_-6dB_s9.json,p1_fedprox_scoped_mu0p0_a100p0_valve_-6dB_s9,fedprox,FedProx,100.0,valve,-6dB,9,0.0,ConvAutoencoder,1024,0.5126833900550929,n3,norm_g2,2,n3/logs/p1_norm_g2.log,297
E3,p1_fedprox_scoped_mu0p0_a100p0_valve_6dB_s0.json,p1_fedprox_scoped_mu0p0_a100p0_valve_6dB_s0,fedprox,FedProx,100.0,valve,6dB,0,0.0,ConvAutoencoder,1024,0.6596509360863969,n3,norm_g4,4,n3/logs/p1_norm_g4.log,299
E3,p1_fedprox_scoped_mu0p0_a100p0_valve_6dB_s1.json,p1_fedprox_scoped_mu0p0_a100p0_valve_6dB_s1,fedprox,FedProx,100.0,valve,6dB,1,0.0,ConvAutoencoder,1024,0.6941022743177884,n3,norm_g1,1,n3/logs/p1_norm_g1.log,297
E3,p1_fedprox_scoped_mu0p0_a100p0_valve_6dB_s2.json,p1_fedprox_scoped_mu0p0_a100p0_valve_6dB_s2,fedprox,FedProx,100.0,valve,6dB,2,0.0,ConvAutoencoder,1024,0.6895648412644709,n3,norm_g6,6,n3/logs/p1_norm_g6.log,301
E3,p1_fedprox_scoped_mu0p0_a100p0_valve_6dB_s3.json,p1_fedprox_scoped_mu0p0_a100p0_valve_6dB_s3,fedprox,FedProx,100.0,valve,6dB,3,0.0,ConvAutoencoder,1024,0.6991676589603397,n3,norm_g0,0,n3/logs/p1_norm_g0.log,297
E3,p1_fedprox_scoped_mu0p0_a100p0_valve_6dB_s4.json,p1_fedprox_scoped_mu0p0_a100p0_valve_6dB_s4,fedprox,FedProx,100.0,valve,6dB,4,0.0,ConvAutoencoder,1024,0.6626265639991564,n3,norm_g3,3,n3/logs/p1_norm_g3.log,301
E3,p1_fedprox_scoped_mu0p0_a100p0_valve_6dB_s5.json,p1_fedprox_scoped_mu0p0_a100p0_valve_6dB_s5,fedprox,FedProx,100.0,valve,6dB,5,0.0,ConvAutoencoder,1024,0.6672402308384814,n3,norm_g5,5,n3/logs/p1_norm_g5.log,301
E3,p1_fedprox_scoped_mu0p0_a100p0_valve_6dB_s6.json,p1_fedprox_scoped_mu0p0_a100p0_valve_6dB_s6,fedprox,FedProx,100.0,valve,6dB,6,0.0,ConvAutoencoder,1024,0.7330708010101079,n3,norm_g7,7,n3/logs/p1_norm_g7.log,299
E3,p1_fedprox_scoped_mu0p0_a100p0_valve_6dB_s7.json,p1_fedprox_scoped_mu0p0_a100p0_valve_6dB_s7,fedprox,FedProx,100.0,valve,6dB,7,0.0,ConvAutoencoder,1024,0.42025839559968736,n3,norm_g2,2,n3/logs/p1_norm_g2.log,299
E3,p1_fedprox_scoped_mu0p0_a100p0_valve_6dB_s8.json,p1_fedprox_scoped_mu0p0_a100p0_valve_6dB_s8,fedprox,FedProx,100.0,valve,6dB,8,0.0,ConvAutoencoder,1024,0.4313628307142471,n3,norm_g4,4,n3/logs/p1_norm_g4.log,301
E3,p1_fedprox_scoped_mu0p0_a100p0_valve_6dB_s9.json,p1_fedprox_scoped_mu0p0_a100p0_valve_6dB_s9,fedprox,FedProx,100.0,valve,6dB,9,0.0,ConvAutoencoder,1024,0.724206471795638,n3,norm_g1,1,n3/logs/p1_norm_g1.log,299
E3,p1_fedprox_scoped_mu0p1_a0p05_slider_-6dB_s0.json,p1_fedprox_scoped_mu0p1_a0p05_slider_-6dB_s0,fedprox,FedProx,0.05,slider,-6dB,0,0.1,ConvAutoencoder,1024,0.7483662583624269,n3,norm_g6,6,n3/logs/p1_norm_g6.log,303
E3,p1_fedprox_scoped_mu0p1_a0p05_slider_-6dB_s1.json,p1_fedprox_scoped_mu0p1_a0p05_slider_-6dB_s1,fedprox,FedProx,0.05,slider,-6dB,1,0.1,ConvAutoencoder,1024,0.7303874561317103,n3,norm_g0,0,n3/logs/p1_norm_g0.log,299
E3,p1_fedprox_scoped_mu0p1_a0p05_slider_-6dB_s2.json,p1_fedprox_scoped_mu0p1_a0p05_slider_-6dB_s2,fedprox,FedProx,0.05,slider,-6dB,2,0.1,ConvAutoencoder,1024,0.7804180645716428,n3,norm_g5,5,n3/logs/p1_norm_g5.log,303
E3,p1_fedprox_scoped_mu0p1_a0p05_slider_-6dB_s3.json,p1_fedprox_scoped_mu0p1_a0p05_slider_-6dB_s3,fedprox,FedProx,0.05,slider,-6dB,3,0.1,ConvAutoencoder,1024,0.7650592316826315,n3,norm_g3,3,n3/logs/p1_norm_g3.log,303
E3,p1_fedprox_scoped_mu0p1_a0p05_slider_-6dB_s4.json,p1_fedprox_scoped_mu0p1_a0p05_slider_-6dB_s4,fedprox,FedProx,0.05,slider,-6dB,4,0.1,ConvAutoencoder,1024,0.8075038924670676,n3,norm_g7,7,n3/logs/p1_norm_g7.log,301
E3,p1_fedprox_scoped_mu0p1_a0p05_slider_-6dB_s5.json,p1_fedprox_scoped_mu0p1_a0p05_slider_-6dB_s5,fedprox,FedProx,0.05,slider,-6dB,5,0.1,ConvAutoencoder,1024,0.6952043300969338,n3,norm_g2,2,n3/logs/p1_norm_g2.log,301
E3,p1_fedprox_scoped_mu0p1_a0p05_slider_-6dB_s6.json,p1_fedprox_scoped_mu0p1_a0p05_slider_-6dB_s6,fedprox,FedProx,0.05,slider,-6dB,6,0.1,ConvAutoencoder,1024,0.9313991047179536,n3,norm_g4,4,n3/logs/p1_norm_g4.log,303
E3,p1_fedprox_scoped_mu0p1_a0p05_slider_-6dB_s7.json,p1_fedprox_scoped_mu0p1_a0p05_slider_-6dB_s7,fedprox,FedProx,0.05,slider,-6dB,7,0.1,ConvAutoencoder,1024,0.7985080838135592,n3,norm_g1,1,n3/logs/p1_norm_g1.log,301
E3,p1_fedprox_scoped_mu0p1_a0p05_slider_-6dB_s8.json,p1_fedprox_scoped_mu0p1_a0p05_slider_-6dB_s8,fedprox,FedProx,0.05,slider,-6dB,8,0.1,ConvAutoencoder,1024,0.8308307252956548,n3,norm_g6,6,n3/logs/p1_norm_g6.log,305
E3,p1_fedprox_scoped_mu0p1_a0p05_slider_-6dB_s9.json,p1_fedprox_scoped_mu0p1_a0p05_slider_-6dB_s9,fedprox,FedProx,0.05,slider,-6dB,9,0.1,ConvAutoencoder,1024,0.8210781400548057,n3,norm_g0,0,n3/logs/p1_norm_g0.log,301
E3,p1_fedprox_scoped_mu0p1_a0p05_slider_6dB_s0.json,p1_fedprox_scoped_mu0p1_a0p05_slider_6dB_s0,fedprox,FedProx,0.05,slider,6dB,0,0.1,ConvAutoencoder,1024,0.7875015004545453,n3,norm_g5,5,n3/logs/p1_norm_g5.log,305
E3,p1_fedprox_scoped_mu0p1_a0p05_slider_6dB_s1.json,p1_fedprox_scoped_mu0p1_a0p05_slider_6dB_s1,fedprox,FedProx,0.05,slider,6dB,1,0.1,ConvAutoencoder,1024,0.8808044773482233,n3,norm_g3,3,n3/logs/p1_norm_g3.log,305
E3,p1_fedprox_scoped_mu0p1_a0p05_slider_6dB_s2.json,p1_fedprox_scoped_mu0p1_a0p05_slider_6dB_s2,fedprox,FedProx,0.05,slider,6dB,2,0.1,ConvAutoencoder,1024,0.9372436683506365,n3,norm_g7,7,n3/logs/p1_norm_g7.log,303
E3,p1_fedprox_scoped_mu0p1_a0p05_slider_6dB_s3.json,p1_fedprox_scoped_mu0p1_a0p05_slider_6dB_s3,fedprox,FedProx,0.05,slider,6dB,3,0.1,ConvAutoencoder,1024,0.8974755829269812,n3,norm_g2,2,n3/logs/p1_norm_g2.log,303
E3,p1_fedprox_scoped_mu0p1_a0p05_slider_6dB_s4.json,p1_fedprox_scoped_mu0p1_a0p05_slider_6dB_s4,fedprox,FedProx,0.05,slider,6dB,4,0.1,ConvAutoencoder,1024,0.9191222364519738,n3,norm_g4,4,n3/logs/p1_norm_g4.log,305
E3,p1_fedprox_scoped_mu0p1_a0p05_slider_6dB_s5.json,p1_fedprox_scoped_mu0p1_a0p05_slider_6dB_s5,fedprox,FedProx,0.05,slider,6dB,5,0.1,ConvAutoencoder,1024,0.8326097018471086,n3,norm_g1,1,n3/logs/p1_norm_g1.log,303
E3,p1_fedprox_scoped_mu0p1_a0p05_slider_6dB_s6.json,p1_fedprox_scoped_mu0p1_a0p05_slider_6dB_s6,fedprox,FedProx,0.05,slider,6dB,6,0.1,ConvAutoencoder,1024,0.9903479226322212,n3,norm_g6,6,n3/logs/p1_norm_g6.log,307
E3,p1_fedprox_scoped_mu0p1_a0p05_slider_6dB_s7.json,p1_fedprox_scoped_mu0p1_a0p05_slider_6dB_s7,fedprox,FedProx,0.05,slider,6dB,7,0.1,ConvAutoencoder,1024,0.9062679537957056,n3,norm_g0,0,n3/logs/p1_norm_g0.log,303
E3,p1_fedprox_scoped_mu0p1_a0p05_slider_6dB_s8.json,p1_fedprox_scoped_mu0p1_a0p05_slider_6dB_s8,fedprox,FedProx,0.05,slider,6dB,8,0.1,ConvAutoencoder,1024,0.8838355563961373,n3,norm_g5,5,n3/logs/p1_norm_g5.log,307
E3,p1_fedprox_scoped_mu0p1_a0p05_slider_6dB_s9.json,p1_fedprox_scoped_mu0p1_a0p05_slider_6dB_s9,fedprox,FedProx,0.05,slider,6dB,9,0.1,ConvAutoencoder,1024,0.8986579018552903,n3,norm_g3,3,n3/logs/p1_norm_g3.log,307
E3,p1_fedprox_scoped_mu0p1_a0p05_valve_-6dB_s0.json,p1_fedprox_scoped_mu0p1_a0p05_valve_-6dB_s0,fedprox,FedProx,0.05,valve,-6dB,0,0.1,ConvAutoencoder,1024,0.38856657805262707,n3,norm_g7,7,n3/logs/p1_norm_g7.log,305
E3,p1_fedprox_scoped_mu0p1_a0p05_valve_-6dB_s1.json,p1_fedprox_scoped_mu0p1_a0p05_valve_-6dB_s1,fedprox,FedProx,0.05,valve,-6dB,1,0.1,ConvAutoencoder,1024,0.5391430697654184,n3,norm_g2,2,n3/logs/p1_norm_g2.log,305
E3,p1_fedprox_scoped_mu0p1_a0p05_valve_-6dB_s2.json,p1_fedprox_scoped_mu0p1_a0p05_valve_-6dB_s2,fedprox,FedProx,0.05,valve,-6dB,2,0.1,ConvAutoencoder,1024,0.4138888493323131,n3,norm_g4,4,n3/logs/p1_norm_g4.log,307
E3,p1_fedprox_scoped_mu0p1_a0p05_valve_-6dB_s3.json,p1_fedprox_scoped_mu0p1_a0p05_valve_-6dB_s3,fedprox,FedProx,0.05,valve,-6dB,3,0.1,ConvAutoencoder,1024,0.330649614311574,n3,norm_g1,1,n3/logs/p1_norm_g1.log,305
E3,p1_fedprox_scoped_mu0p1_a0p05_valve_-6dB_s4.json,p1_fedprox_scoped_mu0p1_a0p05_valve_-6dB_s4,fedprox,FedProx,0.05,valve,-6dB,4,0.1,ConvAutoencoder,1024,0.33816542829455853,n3,norm_g6,6,n3/logs/p1_norm_g6.log,309
E3,p1_fedprox_scoped_mu0p1_a0p05_valve_-6dB_s5.json,p1_fedprox_scoped_mu0p1_a0p05_valve_-6dB_s5,fedprox,FedProx,0.05,valve,-6dB,5,0.1,ConvAutoencoder,1024,0.42138762791251905,n3,norm_g0,0,n3/logs/p1_norm_g0.log,305
E3,p1_fedprox_scoped_mu0p1_a0p05_valve_-6dB_s6.json,p1_fedprox_scoped_mu0p1_a0p05_valve_-6dB_s6,fedprox,FedProx,0.05,valve,-6dB,6,0.1,ConvAutoencoder,1024,0.390761923203559,n3,norm_g5,5,n3/logs/p1_norm_g5.log,309
E3,p1_fedprox_scoped_mu0p1_a0p05_valve_-6dB_s7.json,p1_fedprox_scoped_mu0p1_a0p05_valve_-6dB_s7,fedprox,FedProx,0.05,valve,-6dB,7,0.1,ConvAutoencoder,1024,0.3725176134379937,n3,norm_g3,3,n3/logs/p1_norm_g3.log,309
E3,p1_fedprox_scoped_mu0p1_a0p05_valve_-6dB_s8.json,p1_fedprox_scoped_mu0p1_a0p05_valve_-6dB_s8,fedprox,FedProx,0.05,valve,-6dB,8,0.1,ConvAutoencoder,1024,0.4233669683623987,n3,norm_g7,7,n3/logs/p1_norm_g7.log,307
E3,p1_fedprox_scoped_mu0p1_a0p05_valve_-6dB_s9.json,p1_fedprox_scoped_mu0p1_a0p05_valve_-6dB_s9,fedprox,FedProx,0.05,valve,-6dB,9,0.1,ConvAutoencoder,1024,0.42772043078318556,n3,norm_g2,2,n3/logs/p1_norm_g2.log,307
E3,p1_fedprox_scoped_mu0p1_a0p05_valve_6dB_s0.json,p1_fedprox_scoped_mu0p1_a0p05_valve_6dB_s0,fedprox,FedProx,0.05,valve,6dB,0,0.1,ConvAutoencoder,1024,0.5291012708421786,n3,norm_g4,4,n3/logs/p1_norm_g4.log,309
E3,p1_fedprox_scoped_mu0p1_a0p05_valve_6dB_s1.json,p1_fedprox_scoped_mu0p1_a0p05_valve_6dB_s1,fedprox,FedProx,0.05,valve,6dB,1,0.1,ConvAutoencoder,1024,0.528956891327187,n3,norm_g1,1,n3/logs/p1_norm_g1.log,307
E3,p1_fedprox_scoped_mu0p1_a0p05_valve_6dB_s2.json,p1_fedprox_scoped_mu0p1_a0p05_valve_6dB_s2,fedprox,FedProx,0.05,valve,6dB,2,0.1,ConvAutoencoder,1024,0.40975382358514045,n3,norm_g6,6,n3/logs/p1_norm_g6.log,311
E3,p1_fedprox_scoped_mu0p1_a0p05_valve_6dB_s3.json,p1_fedprox_scoped_mu0p1_a0p05_valve_6dB_s3,fedprox,FedProx,0.05,valve,6dB,3,0.1,ConvAutoencoder,1024,0.5135623727654899,n3,norm_g0,0,n3/logs/p1_norm_g0.log,307
