algorithm,alpha,machine_type,db_level,seed,comparison,mode,central_auroc,mode_auroc,delta_auroc
fedavg,100.0,fan,-6dB,2,local_site_minus_central,local_site,0.6168684338665661,0.6183814049138456,0.0015129710472795432
fedavg,100.0,fan,-6dB,3,federated_train_minus_central,federated_train,0.6156179843251346,0.6153311339190425,-0.00028685040609210954
fedavg,100.0,fan,-6dB,3,local_site_minus_central,local_site,0.6156179843251346,0.6153368060947257,-0.0002811782304088517
fedavg,100.0,fan,-6dB,4,federated_train_minus_central,federated_train,0.620427862469282,0.6182631535545038,-0.0021647089147782683
fedavg,100.0,fan,-6dB,4,local_site_minus_central,local_site,0.620427862469282,0.6204063796441527,-2.148282512937083e-05
fedavg,100.0,fan,0dB,0,federated_train_minus_central,federated_train,0.8354717601237371,0.8359913820726856,0.000519621948948501
fedavg,100.0,fan,0dB,0,local_site_minus_central,local_site,0.8354717601237371,0.8349709569843166,-0.0005008031394205803
fedavg,100.0,fan,0dB,1,federated_train_minus_central,federated_train,0.8145686998846315,0.8171394433612118,0.0025707434765802617
fedavg,100.0,fan,0dB,1,local_site_minus_central,local_site,0.8145686998846315,0.8145611183211846,-7.581563446934503e-06
fedavg,100.0,fan,0dB,2,federated_train_minus_central,federated_train,0.819879122688483,0.8224954049565618,0.002616282268078862
fedavg,100.0,fan,0dB,2,local_site_minus_central,local_site,0.819879122688483,0.8170185743255761,-0.002860548362906834
fedavg,100.0,fan,0dB,3,federated_train_minus_central,federated_train,0.7905544770880903,0.7934071440445287,0.0028526669564383766
fedavg,100.0,fan,0dB,3,local_site_minus_central,local_site,0.7905544770880903,0.7925804472687504,0.002025970180660086
fedavg,100.0,fan,0dB,4,federated_train_minus_central,federated_train,0.8201373047919844,0.8154117667405737,-0.004725538051410738
fedavg,100.0,fan,0dB,4,local_site_minus_central,local_site,0.8201373047919844,0.8209768747563958,0.0008395699644113686
fedavg,100.0,fan,6dB,0,federated_train_minus_central,federated_train,0.9567660002985223,0.9564244962483966,-0.00034150405012567386
fedavg,100.0,fan,6dB,0,local_site_minus_central,local_site,0.9567660002985223,0.958200226074885,0.001434225776362652
fedavg,100.0,fan,6dB,1,federated_train_minus_central,federated_train,0.9531658764776028,0.9542469077983752,0.0010810313207724187
fedavg,100.0,fan,6dB,1,local_site_minus_central,local_site,0.9531658764776028,0.9537166645226092,0.0005507880450064118
fedavg,100.0,fan,6dB,2,federated_train_minus_central,federated_train,0.9596031017549228,0.9587138003342787,-0.0008893014206441396
fedavg,100.0,fan,6dB,2,local_site_minus_central,local_site,0.9596031017549228,0.9591779354237445,-0.00042516633117828384
fedavg,100.0,fan,6dB,3,federated_train_minus_central,federated_train,0.950185762782026,0.9509854690041417,0.0007997062221156703
fedavg,100.0,fan,6dB,3,local_site_minus_central,local_site,0.950185762782026,0.950160287747981,-2.547503404504159e-05
fedavg,100.0,fan,6dB,4,federated_train_minus_central,federated_train,0.9586237035714695,0.9584686147046636,-0.00015508886680593026
fedavg,100.0,fan,6dB,4,local_site_minus_central,local_site,0.9586237035714695,0.9572584851580099,-0.0013652184134596013
fedavg,100.0,slider,-6dB,0,federated_train_minus_central,federated_train,0.8354799532615939,0.8356182747059366,0.0001383214443427816
fedavg,100.0,slider,-6dB,0,local_site_minus_central,local_site,0.8354799532615939,0.8359497128765454,0.00046975961495154817
fedavg,100.0,slider,-6dB,1,federated_train_minus_central,federated_train,0.8350305813787608,0.8337227486548999,-0.0013078327238609244
fedavg,100.0,slider,-6dB,1,local_site_minus_central,local_site,0.8350305813787608,0.8340392810358382,-0.0009913003429226075
fedavg,100.0,slider,-6dB,2,federated_train_minus_central,federated_train,0.8474714868143381,0.8480221977493946,0.000550710935056431
fedavg,100.0,slider,-6dB,2,local_site_minus_central,local_site,0.8474714868143381,0.847178175359697,-0.00029331145464117636
fedavg,100.0,slider,-6dB,3,federated_train_minus_central,federated_train,0.8205723559279319,0.8210571498759437,0.0004847939480118191
fedavg,100.0,slider,-6dB,3,local_site_minus_central,local_site,0.8205723559279319,0.8215758570631756,0.0010035011352437229
fedavg,100.0,slider,-6dB,4,federated_train_minus_central,federated_train,0.8293327340096959,0.8299838695436785,0.0006511355339826608
fedavg,100.0,slider,-6dB,4,local_site_minus_central,local_site,0.8293327340096959,0.8293658867133766,3.3152703680761064e-05
fedavg,100.0,slider,0dB,0,federated_train_minus_central,federated_train,0.9042063854268683,0.9034955373805031,-0.0007108480463651201
fedavg,100.0,slider,0dB,0,local_site_minus_central,local_site,0.9042063854268683,0.904327108844314,0.0001207234174457339
fedavg,100.0,slider,0dB,1,federated_train_minus_central,federated_train,0.8966855297469583,0.8957665892486736,-0.0009189404982846705
fedavg,100.0,slider,0dB,1,local_site_minus_central,local_site,0.8966855297469583,0.8961010955438882,-0.0005844342030700833
fedavg,100.0,slider,0dB,2,federated_train_minus_central,federated_train,0.9010509055503568,0.9018928611895731,0.0008419556392162963
fedavg,100.0,slider,0dB,2,local_site_minus_central,local_site,0.9010509055503568,0.9014753907633516,0.00042448521299476294
fedavg,100.0,slider,0dB,3,federated_train_minus_central,federated_train,0.8961201748059242,0.896580230487022,0.0004600556810977485
fedavg,100.0,slider,0dB,3,local_site_minus_central,local_site,0.8961201748059242,0.8961801532350145,5.9978429090334906e-05
fedavg,100.0,slider,0dB,4,federated_train_minus_central,federated_train,0.8958712012510684,0.8955002979998568,-0.0003709032512116961
fedavg,100.0,slider,0dB,4,local_site_minus_central,local_site,0.8958712012510684,0.8961648506243722,0.0002936493733037837
fedavg,100.0,slider,6dB,0,federated_train_minus_central,federated_train,0.9397943863219723,0.9403185887367546,0.0005242024147822377
fedavg,100.0,slider,6dB,0,local_site_minus_central,local_site,0.9397943863219723,0.9387075223066443,-0.0010868640153279818
fedavg,100.0,slider,6dB,1,federated_train_minus_central,federated_train,0.9260927057545526,0.925852724634596,-0.00023998111995660043
fedavg,100.0,slider,6dB,1,local_site_minus_central,local_site,0.9260927057545526,0.9262935073592116,0.00020080160465896224
fedavg,100.0,slider,6dB,2,federated_train_minus_central,federated_train,0.9460872726592371,0.9467417074563927,0.0006544347971556563
fedavg,100.0,slider,6dB,2,local_site_minus_central,local_site,0.9460872726592371,0.9470863801318234,0.000999107472586358
fedavg,100.0,slider,6dB,3,federated_train_minus_central,federated_train,0.95008642189941,0.9500217656595806,-6.465623982931934e-05
fedavg,100.0,slider,6dB,3,local_site_minus_central,local_site,0.95008642189941,0.9492887951691712,-0.0007976267302387541
fedavg,100.0,slider,6dB,4,federated_train_minus_central,federated_train,0.9288978684122918,0.9273218036761433,-0.0015760647361485747
fedavg,100.0,slider,6dB,4,local_site_minus_central,local_site,0.9288978684122918,0.9272298889161995,-0.00166797949609232
fedavg,100.0,valve,-6dB,0,federated_train_minus_central,federated_train,0.48320826013720064,0.4810324434871198,-0.0021758166500808196
fedavg,100.0,valve,-6dB,0,local_site_minus_central,local_site,0.48320826013720064,0.48292516710517236,-0.00028309303202828096
fedavg,100.0,valve,-6dB,1,federated_train_minus_central,federated_train,0.49001795984780505,0.4892872135893767,-0.0007307462584283386
fedavg,100.0,valve,-6dB,1,local_site_minus_central,local_site,0.49001795984780505,0.4882809769168682,-0.0017369829309368257
fedavg,100.0,valve,-6dB,2,federated_train_minus_central,federated_train,0.4920966772752009,0.4924121815477152,0.0003155042725143109
fedavg,100.0,valve,-6dB,2,local_site_minus_central,local_site,0.4920966772752009,0.49429325311799577,0.002196575842794868
fedavg,100.0,valve,-6dB,3,federated_train_minus_central,federated_train,0.4898909720709474,0.4904443465893964,0.0005533745184490013
fedavg,100.0,valve,-6dB,3,local_site_minus_central,local_site,0.4898909720709474,0.4893914571833712,-0.0004995148875762134
fedavg,100.0,valve,-6dB,4,federated_train_minus_central,federated_train,0.47965811569537503,0.4772002910511383,-0.002457824644236717
fedavg,100.0,valve,-6dB,4,local_site_minus_central,local_site,0.47965811569537503,0.4797016131941132,4.349749873816533e-05
fedavg,100.0,valve,0dB,0,federated_train_minus_central,federated_train,0.5532836724065981,0.5537180264814827,0.0004343540748845687
fedavg,100.0,valve,0dB,0,local_site_minus_central,local_site,0.5532836724065981,0.553956675047479,0.000673002640880882
fedavg,100.0,valve,0dB,1,federated_train_minus_central,federated_train,0.5542385334666525,0.5558973083739666,0.0016587749073140312
fedavg,100.0,valve,0dB,1,local_site_minus_central,local_site,0.5542385334666525,0.5549529369015913,0.0007144034349387818
fedavg,100.0,valve,0dB,2,federated_train_minus_central,federated_train,0.5956615069588478,0.5958241875072823,0.00016268054843449065
fedavg,100.0,valve,0dB,2,local_site_minus_central,local_site,0.5956615069588478,0.5982356614537292,0.002574154494881409
fedavg,100.0,valve,0dB,3,federated_train_minus_central,federated_train,0.5705244190664727,0.570667107319215,0.000142688252742329
fedavg,100.0,valve,0dB,3,local_site_minus_central,local_site,0.5705244190664727,0.573814245856875,0.0032898267904023504
fedavg,100.0,valve,0dB,4,federated_train_minus_central,federated_train,0.5414426181900731,0.5414762920542573,3.36738641841805e-05
fedavg,100.0,valve,0dB,4,local_site_minus_central,local_site,0.5414426181900731,0.5388062512606095,-0.0026363669294635628
fedavg,100.0,valve,6dB,0,federated_train_minus_central,federated_train,0.6176261602748989,0.6148786595972102,-0.0027475006776886968
fedavg,100.0,valve,6dB,0,local_site_minus_central,local_site,0.6176261602748989,0.617611843694458,-1.4316580440931759e-05
fedavg,100.0,valve,6dB,1,federated_train_minus_central,federated_train,0.6513292636978656,0.6477791695549039,-0.0035500941429617017
fedavg,100.0,valve,6dB,1,local_site_minus_central,local_site,0.6513292636978656,0.6506554916233525,-0.0006737720745131348
fedavg,100.0,valve,6dB,2,federated_train_minus_central,federated_train,0.649016898888753,0.6513640144257835,0.0023471155370304864
fedavg,100.0,valve,6dB,2,local_site_minus_central,local_site,0.649016898888753,0.650020582840942,0.0010036839521889718
fedavg,100.0,valve,6dB,3,federated_train_minus_central,federated_train,0.6573795276189722,0.6583640063561461,0.0009844787371738883
fedavg,100.0,valve,6dB,3,local_site_minus_central,local_site,0.6573795276189722,0.6575822233418032,0.00020269572283093673
fedavg,100.0,valve,6dB,4,federated_train_minus_central,federated_train,0.6155320506183165,0.6150638989297089,-0.0004681516886075876
fedavg,100.0,valve,6dB,4,local_site_minus_central,local_site,0.6155320506183165,0.6267844373683056,0.011252386749989074
personalized,0.05,fan,-6dB,0,federated_train_minus_central,federated_train,0.579883485513506,0.5800514978819222,0.00016801236841623712
personalized,0.05,fan,-6dB,0,local_site_minus_central,local_site,0.579883485513506,0.676720795774403,0.09683731026089704
personalized,0.05,fan,-6dB,1,federated_train_minus_central,federated_train,0.7242246093556577,0.7273566742460602,0.0031320648904025195
personalized,0.05,fan,-6dB,1,local_site_minus_central,local_site,0.7242246093556577,0.7661381971224933,0.041913587766835625
personalized,0.05,fan,-6dB,2,federated_train_minus_central,federated_train,0.6225347250398026,0.6221905256296775,-0.00034419941012509003
personalized,0.05,fan,-6dB,2,local_site_minus_central,local_site,0.6225347250398026,0.7305655985069766,0.108030873467174
personalized,0.05,fan,-6dB,3,federated_train_minus_central,federated_train,0.6755159761154492,0.6701575675746866,-0.005358408540762638
personalized,0.05,fan,-6dB,3,local_site_minus_central,local_site,0.6755159761154492,0.7654715235788201,0.08995554746337087
personalized,0.05,fan,-6dB,4,federated_train_minus_central,federated_train,0.634655080805463,0.6400055724134311,0.005350491607968189
personalized,0.05,fan,-6dB,4,local_site_minus_central,local_site,0.634655080805463,0.6939934927043538,0.059338411898890886
personalized,0.05,fan,0dB,0,federated_train_minus_central,federated_train,0.7468350820625632,0.7491871974999411,0.0023521154373778996
personalized,0.05,fan,0dB,0,local_site_minus_central,local_site,0.7468350820625632,0.816188372923819,0.06935329086125575
personalized,0.05,fan,0dB,1,federated_train_minus_central,federated_train,0.8008392585615793,0.7994212898550157,-0.0014179687065636326
personalized,0.05,fan,0dB,1,local_site_minus_central,local_site,0.8008392585615793,0.8253994426223125,0.024560184060733126
personalized,0.05,fan,0dB,2,federated_train_minus_central,federated_train,0.87372329427259,0.8718761425154226,-0.0018471517571674312
personalized,0.05,fan,0dB,2,local_site_minus_central,local_site,0.87372329427259,0.8631037437704373,-0.010619550502152686
personalized,0.05,fan,0dB,3,federated_train_minus_central,federated_train,0.7919044188162743,0.7952880674951348,0.00338364867886054
personalized,0.05,fan,0dB,3,local_site_minus_central,local_site,0.7919044188162743,0.7904452131062857,-0.001459205709988587
personalized,0.05,fan,0dB,4,federated_train_minus_central,federated_train,0.8305364762317285,0.8259181327235592,-0.004618343508169365
personalized,0.05,fan,0dB,4,local_site_minus_central,local_site,0.8305364762317285,0.8528456139217264,0.02230913768999787
personalized,0.05,fan,6dB,0,federated_train_minus_central,federated_train,0.8690201687875905,0.8751951148392981,0.006174946051707653
personalized,0.05,fan,6dB,0,local_site_minus_central,local_site,0.8690201687875905,0.9667968871684773,0.09777671838088686
personalized,0.05,fan,6dB,1,federated_train_minus_central,federated_train,0.9576449528897257,0.9566763133744184,-0.0009686395153073457
personalized,0.05,fan,6dB,1,local_site_minus_central,local_site,0.9576449528897257,0.9608647516528104,0.003219798763084647
personalized,0.05,fan,6dB,2,federated_train_minus_central,federated_train,0.9542254484099324,0.9563814284328382,0.0021559800229058457
personalized,0.05,fan,6dB,2,local_site_minus_central,local_site,0.9542254484099324,0.9661831788965249,0.011957730486592544
personalized,0.05,fan,6dB,3,federated_train_minus_central,federated_train,0.948671346485799,0.9535828258926453,0.004911479406846331
personalized,0.05,fan,6dB,3,local_site_minus_central,local_site,0.948671346485799,0.9239359796430379,-0.02473536684276112
personalized,0.05,fan,6dB,4,federated_train_minus_central,federated_train,0.9568586560512274,0.9598228316099032,0.0029641755586757856
personalized,0.05,fan,6dB,4,local_site_minus_central,local_site,0.9568586560512274,0.9258721656261383,-0.030986490425089164
personalized,0.05,slider,-6dB,0,federated_train_minus_central,federated_train,0.7601175026386487,0.7511837348774709,-0.008933767761177824
personalized,0.05,slider,-6dB,0,local_site_minus_central,local_site,0.7601175026386487,0.8510290983033895,0.09091159566474072
personalized,0.05,slider,-6dB,1,federated_train_minus_central,federated_train,0.7384665442944394,0.7450384385995074,0.0065718943050679934
personalized,0.05,slider,-6dB,1,local_site_minus_central,local_site,0.7384665442944394,0.756946660293406,0.018480115998966595
personalized,0.05,slider,-6dB,2,federated_train_minus_central,federated_train,0.761936727473091,0.7586023599368176,-0.003334367536273475
personalized,0.05,slider,-6dB,2,local_site_minus_central,local_site,0.761936727473091,0.7800966241529778,0.01815989667988671
personalized,0.05,slider,-6dB,3,federated_train_minus_central,federated_train,0.7525045394930557,0.7542970011325073,0.0017924616394515702
personalized,0.05,slider,-6dB,3,local_site_minus_central,local_site,0.7525045394930557,0.7435762172678283,-0.008928322225227436
personalized,0.05,slider,-6dB,4,federated_train_minus_central,federated_train,0.7624271550598691,0.7635656015492192,0.0011384464893500201
personalized,0.05,slider,-6dB,4,local_site_minus_central,local_site,0.7624271550598691,0.7960220271065926,0.03359487204672351
personalized,0.05,slider,0dB,0,federated_train_minus_central,federated_train,0.8019911466217748,0.8065798030272893,0.004588656405514424
personalized,0.05,slider,0dB,0,local_site_minus_central,local_site,0.8019911466217748,0.8821002388277596,0.08010909220598472
personalized,0.05,slider,0dB,1,federated_train_minus_central,federated_train,0.8687938703710525,0.8699033588692373,0.0011094884981848185
personalized,0.05,slider,0dB,1,local_site_minus_central,local_site,0.8687938703710525,0.8942453079605501,0.02545143758949764
personalized,0.05,slider,0dB,2,federated_train_minus_central,federated_train,0.8462035350790794,0.8427964120497761,-0.0034071230293033494
personalized,0.05,slider,0dB,2,local_site_minus_central,local_site,0.8462035350790794,0.8661025174865502,0.01989898240747079
personalized,0.05,slider,0dB,3,federated_train_minus_central,federated_train,0.8286037223423771,0.8283256842202001,-0.0002780381221769712
personalized,0.05,slider,0dB,3,local_site_minus_central,local_site,0.8286037223423771,0.8569259061356814,0.028322183793304312
personalized,0.05,slider,0dB,4,federated_train_minus_central,federated_train,0.8571351784216574,0.858918466808274,0.001783288386616566
personalized,0.05,slider,0dB,4,local_site_minus_central,local_site,0.8571351784216574,0.8753210204828786,0.018185842061221202
personalized,0.05,slider,6dB,0,federated_train_minus_central,federated_train,0.815528501932533,0.8237809468984029,0.008252444965869854
personalized,0.05,slider,6dB,0,local_site_minus_central,local_site,0.815528501932533,0.9751031907626246,0.15957468883009163
personalized,0.05,slider,6dB,1,federated_train_minus_central,federated_train,0.879619960379036,0.87779084683732,-0.0018291135417159987
personalized,0.05,slider,6dB,1,local_site_minus_central,local_site,0.879619960379036,0.9076157593737053,0.027995798994669308
personalized,0.05,slider,6dB,2,federated_train_minus_central,federated_train,0.8470271394309417,0.8454099531021276,-0.0016171863288140242
personalized,0.05,slider,6dB,2,local_site_minus_central,local_site,0.8470271394309417,0.8646028385295944,0.017575699098652753
personalized,0.05,slider,6dB,3,federated_train_minus_central,federated_train,0.883529998134255,0.8863483409721926,0.002818342837937582
personalized,0.05,slider,6dB,3,local_site_minus_central,local_site,0.883529998134255,0.9299610856113669,0.04643108747711189
personalized,0.05,slider,6dB,4,federated_train_minus_central,federated_train,0.8840096145399267,0.8832213299724566,-0.0007882845674700434
personalized,0.05,slider,6dB,4,local_site_minus_central,local_site,0.8840096145399267,0.9303670155069529,0.04635740096702623
personalized,0.05,valve,-6dB,0,federated_train_minus_central,federated_train,0.4686765325636926,0.46550179076448245,-0.003174741799210179
personalized,0.05,valve,-6dB,0,local_site_minus_central,local_site,0.4686765325636926,0.4726043892201007,0.003927856656408046
personalized,0.05,valve,-6dB,1,federated_train_minus_central,federated_train,0.6419508532546349,0.6367622841065904,-0.005188569148044442
personalized,0.05,valve,-6dB,1,local_site_minus_central,local_site,0.6419508532546349,0.6389745285022583,-0.0029763247523765246
personalized,0.05,valve,-6dB,2,federated_train_minus_central,federated_train,0.4825538521347593,0.4779075455366931,-0.004646306598066197
personalized,0.05,valve,-6dB,2,local_site_minus_central,local_site,0.4825538521347593,0.4834919245111776,0.0009380723764182974
personalized,0.05,valve,-6dB,3,federated_train_minus_central,federated_train,0.4440406577759163,0.4437910061631326,-0.00024965161278367454
personalized,0.05,valve,-6dB,3,local_site_minus_central,local_site,0.4440406577759163,0.45633868653977777,0.01229802876386149
personalized,0.05,valve,-6dB,4,federated_train_minus_central,federated_train,0.43346024236430203,0.4350304323266672,0.0015701899623651872
personalized,0.05,valve,-6dB,4,local_site_minus_central,local_site,0.43346024236430203,0.4231216981006471,-0.010338544263654936
personalized,0.05,valve,0dB,0,federated_train_minus_central,federated_train,0.5685046948350148,0.5708704703653495,0.0023657755303347905
personalized,0.05,valve,0dB,0,local_site_minus_central,local_site,0.5685046948350148,0.5857500464327194,0.017245351597704683
personalized,0.05,valve,0dB,1,federated_train_minus_central,federated_train,0.5955424406826709,0.5836184845706229,-0.011923956112047995
personalized,0.05,valve,0dB,1,local_site_minus_central,local_site,0.5955424406826709,0.5828525471726902,-0.012689893509980732
personalized,0.05,valve,0dB,2,federated_train_minus_central,federated_train,0.6110341362420997,0.6236771505768851,0.01264301433478543
personalized,0.05,valve,0dB,2,local_site_minus_central,local_site,0.6110341362420997,0.6053081109539094,-0.005726025288190328
personalized,0.05,valve,0dB,3,federated_train_minus_central,federated_train,0.4888899568308396,0.46743449806733567,-0.02145545876350391
personalized,0.05,valve,0dB,3,local_site_minus_central,local_site,0.4888899568308396,0.4949181936510595,0.006028236820219912
personalized,0.05,valve,0dB,4,federated_train_minus_central,federated_train,0.5797693278609287,0.5705549090274195,-0.009214418833509264
personalized,0.05,valve,0dB,4,local_site_minus_central,local_site,0.5797693278609287,0.5872499924630527,0.007480664602123932
personalized,0.05,valve,6dB,0,federated_train_minus_central,federated_train,0.6677510409492187,0.6573710704348711,-0.01037997051434758
personalized,0.05,valve,6dB,0,local_site_minus_central,local_site,0.6677510409492187,0.7406358276932247,0.072884786744006
personalized,0.05,valve,6dB,1,federated_train_minus_central,federated_train,0.6825739812566198,0.698564668344746,0.01599068708812612
personalized,0.05,valve,6dB,1,local_site_minus_central,local_site,0.6825739812566198,0.6962472444897612,0.01367326323314133
personalized,0.05,valve,6dB,2,federated_train_minus_central,federated_train,0.6382093021773482,0.6300354001705293,-0.00817390200681889
personalized,0.05,valve,6dB,2,local_site_minus_central,local_site,0.6382093021773482,0.6549528318118467,0.016743529634498544
personalized,0.05,valve,6dB,3,federated_train_minus_central,federated_train,0.6860006089161979,0.6809643260428322,-0.005036282873365661
personalized,0.05,valve,6dB,3,local_site_minus_central,local_site,0.6860006089161979,0.6684903761280774,-0.017510232788120472
personalized,0.05,valve,6dB,4,federated_train_minus_central,federated_train,0.706530815028064,0.6916547355750651,-0.014876079452998958
personalized,0.05,valve,6dB,4,local_site_minus_central,local_site,0.706530815028064,0.6730813235192843,-0.03344949150877974
personalized,0.5,fan,-6dB,0,federated_train_minus_central,federated_train,0.6413443917018018,0.6412106821397645,-0.00013370956203728745
personalized,0.5,fan,-6dB,0,local_site_minus_central,local_site,0.6413443917018018,0.6670637231171618,0.02571933141535998
personalized,0.5,fan,-6dB,1,federated_train_minus_central,federated_train,0.6351523044490952,0.6376897597077374,0.0025374552586422405
personalized,0.5,fan,-6dB,1,local_site_minus_central,local_site,0.6351523044490952,0.6561566964276494,0.021004391978554193
personalized,0.5,fan,-6dB,2,federated_train_minus_central,federated_train,0.615451783037347,0.6169108392119712,0.0014590561746241626
personalized,0.5,fan,-6dB,2,local_site_minus_central,local_site,0.615451783037347,0.6273983106338133,0.011946527596466305
personalized,0.5,fan,-6dB,3,federated_train_minus_central,federated_train,0.6093405965166739,0.6108089461017021,0.0014683495850281725
personalized,0.5,fan,-6dB,3,local_site_minus_central,local_site,0.6093405965166739,0.6496763397623903,0.040335743245716316
personalized,0.5,fan,-6dB,4,federated_train_minus_central,federated_train,0.6201613139355768,0.625451606459295,0.005290292523718154
personalized,0.5,fan,-6dB,4,local_site_minus_central,local_site,0.6201613139355768,0.645644102060718,0.025482788125141154
personalized,0.5,fan,0dB,0,federated_train_minus_central,federated_train,0.8375172761616645,0.8359148301567663,-0.001602446004898228
personalized,0.5,fan,0dB,0,local_site_minus_central,local_site,0.8375172761616645,0.8417914978939096,0.00427422173224512
personalized,0.5,fan,0dB,1,federated_train_minus_central,federated_train,0.8331037677979719,0.8377001475085859,0.004596379710613996
personalized,0.5,fan,0dB,1,local_site_minus_central,local_site,0.8331037677979719,0.8302145920578845,-0.002889175740087402
personalized,0.5,fan,0dB,2,federated_train_minus_central,federated_train,0.8365204102059508,0.8368347860014718,0.0003143757955209603
personalized,0.5,fan,0dB,2,local_site_minus_central,local_site,0.8365204102059508,0.8448524845150527,0.008332074309101878
personalized,0.5,fan,0dB,3,federated_train_minus_central,federated_train,0.8177395419111143,0.8211270299611799,0.0033874880500656124
personalized,0.5,fan,0dB,3,local_site_minus_central,local_site,0.8177395419111143,0.8286928805121171,0.010953338601002782
personalized,0.5,fan,0dB,4,federated_train_minus_central,federated_train,0.833838600489762,0.8412126980882919,0.007374097598529916
personalized,0.5,fan,0dB,4,local_site_minus_central,local_site,0.833838600489762,0.829727767641822,-0.004110832847940005
personalized,0.5,fan,6dB,0,federated_train_minus_central,federated_train,0.9640858582020597,0.9640792012398375,-6.656962222240104e-06
personalized,0.5,fan,6dB,0,local_site_minus_central,local_site,0.9640858582020597,0.9595822105629148,-0.004503647639144903
personalized,0.5,fan,6dB,1,federated_train_minus_central,federated_train,0.9492809411849947,0.9484455020795324,-0.0008354391054623544
personalized,0.5,fan,6dB,1,local_site_minus_central,local_site,0.9492809411849947,0.9403320701003871,-0.008948871084607624
personalized,0.5,fan,6dB,2,federated_train_minus_central,federated_train,0.9611091488725061,0.9614857581085188,0.0003766092360126816
personalized,0.5,fan,6dB,2,local_site_minus_central,local_site,0.9611091488725061,0.945486248411797,-0.015622900460709133
personalized,0.5,fan,6dB,3,federated_train_minus_central,federated_train,0.9511235014771623,0.9496709655273559,-0.0014525359498064327
personalized,0.5,fan,6dB,3,local_site_minus_central,local_site,0.9511235014771623,0.9433779515931973,-0.0077455498839650305
personalized,0.5,fan,6dB,4,federated_train_minus_central,federated_train,0.9690171725995083,0.967306120578846,-0.0017110520206622404
personalized,0.5,fan,6dB,4,local_site_minus_central,local_site,0.9690171725995083,0.9440974151736741,-0.024919757425834188
personalized,0.5,slider,-6dB,0,federated_train_minus_central,federated_train,0.8398535584647121,0.8384166745581109,-0.0014368839066012384
personalized,0.5,slider,-6dB,0,local_site_minus_central,local_site,0.8398535584647121,0.8486490671553174,0.008795508690605303
personalized,0.5,slider,-6dB,1,federated_train_minus_central,federated_train,0.8369301364589852,0.8363145314431005,-0.000615605015884646
personalized,0.5,slider,-6dB,1,local_site_minus_central,local_site,0.8369301364589852,0.8377325951121873,0.0008024586532021649
personalized,0.5,slider,-6dB,2,federated_train_minus_central,federated_train,0.844122851807352,0.8453136272019698,0.0011907753946177602
personalized,0.5,slider,-6dB,2,local_site_minus_central,local_site,0.844122851807352,0.8475937527990498,0.0034709009916977784
personalized,0.5,slider,-6dB,3,federated_train_minus_central,federated_train,0.8506329603908558,0.8512159213777835,0.000582960986927672
personalized,0.5,slider,-6dB,3,local_site_minus_central,local_site,0.8506329603908558,0.8557884367597625,0.005155476368906675
personalized,0.5,slider,-6dB,4,federated_train_minus_central,federated_train,0.8481400600126063,0.8490861641478402,0.0009461041352338828
personalized,0.5,slider,-6dB,4,local_site_minus_central,local_site,0.8481400600126063,0.8497750424943036,0.0016349824816972447
personalized,0.5,slider,0dB,0,federated_train_minus_central,federated_train,0.8945200620733555,0.8935548019934174,-0.000965260079938135
personalized,0.5,slider,0dB,0,local_site_minus_central,local_site,0.8945200620733555,0.9066583909606296,0.012138328887274064
personalized,0.5,slider,0dB,1,federated_train_minus_central,federated_train,0.9027383153601752,0.9028109920111538,7.267665097854259e-05
personalized,0.5,slider,0dB,1,local_site_minus_central,local_site,0.9027383153601752,0.9061705678266346,0.0034322524664593956
personalized,0.5,slider,0dB,2,federated_train_minus_central,federated_train,0.9091545294009553,0.9093079375295188,0.0001534081285634592
personalized,0.5,slider,0dB,2,local_site_minus_central,local_site,0.9091545294009553,0.9105892328209905,0.001434703420035155
personalized,0.5,slider,0dB,3,federated_train_minus_central,federated_train,0.9045654211040588,0.905131305279672,0.0005658841756132071
personalized,0.5,slider,0dB,3,local_site_minus_central,local_site,0.9045654211040588,0.9072090279386626,0.002643606834603851
personalized,0.5,slider,0dB,4,federated_train_minus_central,federated_train,0.8988850103921899,0.8989019814396875,1.6971047497538194e-05
personalized,0.5,slider,0dB,4,local_site_minus_central,local_site,0.8988850103921899,0.8996639193517787,0.0007789089595887644
personalized,0.5,slider,6dB,0,federated_train_minus_central,federated_train,0.9277611322663658,0.9272582131274806,-0.0005029191388852272
personalized,0.5,slider,6dB,0,local_site_minus_central,local_site,0.9277611322663658,0.9373311357910497,0.009570003524683846
personalized,0.5,slider,6dB,1,federated_train_minus_central,federated_train,0.9429767237965134,0.9421987330181872,-0.0007779907783261875
personalized,0.5,slider,6dB,1,local_site_minus_central,local_site,0.9429767237965134,0.9427261218377447,-0.0002506019587686925
personalized,0.5,slider,6dB,2,federated_train_minus_central,federated_train,0.9517940717851016,0.9521331803786687,0.00033910859356711676
personalized,0.5,slider,6dB,2,local_site_minus_central,local_site,0.9517940717851016,0.9538121522070705,0.0020180804219689374
personalized,0.5,slider,6dB,3,federated_train_minus_central,federated_train,0.94306440898142,0.9446394567343182,0.0015750477528981843
personalized,0.5,slider,6dB,3,local_site_minus_central,local_site,0.94306440898142,0.9457570834519865,0.002692674470566536
personalized,0.5,slider,6dB,4,federated_train_minus_central,federated_train,0.9515951029456385,0.9508306897340075,-0.0007644132116310098
